,äÓñ{ïœêîÇÃÇ›,+ê›íËâ∑ìx,+ãÛí≤â“ì≠éûä‘,ëSïœêîÇ†ÇË
15780,10.19,29.84,31.21,23.16
15781,19.52,18.26,19.13,16.7
15782,204.07,162.85,205.91,196.45
15783,116.01,131.0,91.99,103.21
15784,inf,inf,inf,inf
15786,18.21,37.78,45.13,55.61
15787,8.35,23.95,29.64,41.37
15788,28.32,27.5,20.29,20.82
15789,inf,inf,inf,inf
15791,inf,inf,inf,inf
15792,inf,inf,inf,inf
15793,inf,inf,inf,inf
15795,inf,inf,inf,inf
15796,inf,inf,inf,inf
15798,inf,inf,inf,inf
15799,4.0,1.36,4.78,0.28
15801,6.55,7.03,12.04,9.22
15802,2.43,6.12,0.38,7.77
15804,2.6,7.39,1.63,1.88
15805,0.12,2.47,3.08,0.34
15807,5.16,12.91,5.38,8.67
15808,0.62,2.02,0.65,1.28
15811,29.29,30.86,11.96,8.28
15813,inf,inf,inf,inf
15814,inf,inf,inf,inf
15815,inf,inf,inf,inf
15816,inf,inf,inf,inf
15818,inf,inf,inf,inf
15819,inf,inf,inf,inf
15820,inf,inf,inf,inf
15822,inf,inf,inf,inf
15824,inf,inf,inf,inf
15825,16.86,27.8,31.99,46.56
15826,9.57,11.87,12.39,10.15
15828,14.04,8.81,16.5,5.55
15830,18.29,4.28,17.99,2.47
15831,21.72,11.82,26.92,12.52
15835,6.36,9.97,0.44,1.55
15837,34.66,31.47,15.38,13.73
15838,inf,inf,inf,inf
15842,inf,inf,inf,inf
15843,inf,inf,inf,inf
15844,inf,inf,inf,inf
15845,inf,inf,inf,inf
15847,6.12,6.25,2.73,11.3
15849,13.28,9.66,5.41,1.15
15851,8.11,5.71,3.08,7.13
15852,1.98,10.95,6.47,4.87
15853,7.84,11.05,16.5,15.34
15854,23.65,11.31,7.53,15.18
15855,24.72,25.57,25.57,27.01
15856,16.34,25.38,30.57,27.13
15858,2.12,11.28,1.07,11.0
15859,14.16,8.87,7.51,3.96
15861,32.05,26.99,13.24,10.21
15862,inf,inf,inf,inf
15863,inf,inf,inf,inf
15864,79.77,60.15,25.44,48.08
15866,inf,inf,inf,inf
15867,inf,inf,inf,inf
15868,inf,inf,inf,inf
15871,9.76,8.15,18.37,24.45
15872,16.55,20.68,14.67,15.28
15873,4.46,0.78,1.72,2.66
15875,9.47,1.1,3.43,6.06
15876,41.14,33.85,34.53,28.0
15877,19.83,11.41,16.92,14.77
15878,5.55,14.98,0.56,13.07
