“úŽž,ŒŽ,‹x“ú,•½“ú,ŠO‹C‰·“x,ŽºŠO‹@‰^“]ŽžŠÔ,•‰‰×—¦
2022-08-11 18:00:00,8,1,0,31,1,0.0
2022-08-12 08:00:00,8,0,1,31,56,0.25446428571428575
2022-08-12 10:00:00,8,0,1,34,56,0.4196428571428572
2022-08-12 12:00:00,8,0,1,35,56,0.5
2022-08-12 13:00:00,8,0,1,35,1,0.00892857142857143
2022-08-12 14:00:00,8,0,1,33,56,0.3973214285714286
2022-08-12 15:00:00,8,0,1,32,1,0.00892857142857143
2022-08-12 16:00:00,8,0,1,32,55,0.23660714285714288
2022-08-15 08:00:00,8,0,1,31,56,0.2410714285714286
2022-08-15 10:00:00,8,0,1,33,56,0.4955357142857143
2022-08-15 12:00:00,8,0,1,35,56,0.4955357142857143
2022-08-15 14:00:00,8,0,1,35,56,0.26339285714285715
2022-08-15 16:00:00,8,0,1,35,56,0.5089285714285715
2022-08-16 08:00:00,8,0,1,33,56,0.4017857142857143
2022-08-16 09:00:00,8,0,1,35,60,0.6026785714285715
2022-08-16 10:00:00,8,0,1,35,60,0.6473214285714286
2022-08-16 11:00:00,8,0,1,38,60,0.6473214285714286
2022-08-16 12:00:00,8,0,1,38,60,0.6160714285714286
2022-08-16 13:00:00,8,0,1,37,60,0.6205357142857143
2022-08-16 14:00:00,8,0,1,37,60,0.6160714285714286
2022-08-16 15:00:00,8,0,1,36,60,0.6383928571428572
2022-08-16 16:00:00,8,0,1,35,60,0.5401785714285714
2022-08-16 17:00:00,8,0,1,33,11,0.00892857142857143
2022-08-17 08:00:00,8,0,1,30,56,0.20089285714285715
2022-08-17 10:00:00,8,0,1,29,56,0.38392857142857145
2022-08-17 12:00:00,8,0,1,34,56,0.38392857142857145
2022-08-17 14:00:00,8,0,1,33,56,0.23660714285714288
2022-08-17 16:00:00,8,0,1,30,56,0.22321428571428573
2022-08-18 08:00:00,8,0,1,26,56,0.21875000000000003
2022-08-18 09:00:00,8,0,1,27,60,0.25
2022-08-18 10:00:00,8,0,1,27,60,0.25892857142857145
2022-08-18 11:00:00,8,0,1,28,60,0.25446428571428575
2022-08-18 12:00:00,8,0,1,29,60,0.2455357142857143
2022-08-18 13:00:00,8,0,1,31,60,0.26339285714285715
2022-08-18 14:00:00,8,0,1,30,60,0.26785714285714285
2022-08-18 15:00:00,8,0,1,31,60,0.3348214285714286
2022-08-18 16:00:00,8,0,1,31,60,0.26785714285714285
2022-08-18 17:00:00,8,0,1,30,10,0.013392857142857144
2022-08-19 08:00:00,8,0,1,30,50,0.16517857142857145
2022-08-19 10:00:00,8,0,1,33,55,0.17857142857142858
2022-08-19 12:00:00,8,0,1,34,55,0.19642857142857145
2022-08-19 14:00:00,8,0,1,35,55,0.21875000000000003
2022-08-19 16:00:00,8,0,1,31,55,0.2142857142857143
2022-08-22 08:00:00,8,0,1,27,55,0.20089285714285715
2022-08-22 10:00:00,8,0,1,27,55,0.20089285714285715
2022-08-22 12:00:00,8,0,1,30,55,0.20089285714285715
2022-08-22 14:00:00,8,0,1,31,55,0.2142857142857143
2022-08-22 16:00:00,8,0,1,30,55,0.23214285714285718
2022-08-23 08:00:00,8,0,1,30,56,0.22767857142857142
2022-08-23 09:00:00,8,0,1,33,60,0.37053571428571436
2022-08-23 10:00:00,8,0,1,34,60,0.43750000000000006
2022-08-23 11:00:00,8,0,1,35,60,0.5892857142857143
2022-08-23 12:00:00,8,0,1,35,60,0.4151785714285715
2022-08-23 13:00:00,8,0,1,35,60,0.6205357142857143
2022-08-23 14:00:00,8,0,1,35,60,0.6339285714285714
2022-08-23 15:00:00,8,0,1,35,60,0.6473214285714286
2022-08-23 16:00:00,8,0,1,34,60,0.5267857142857143
2022-08-24 08:00:00,8,0,1,32,56,0.3392857142857143
2022-08-24 09:00:00,8,0,1,32,1,0.00892857142857143
2022-08-24 10:00:00,8,0,1,35,55,0.47321428571428575
2022-08-24 11:00:00,8,0,1,33,1,0.00892857142857143
2022-08-24 12:00:00,8,0,1,30,55,0.4330357142857143
2022-08-24 14:00:00,8,0,1,32,55,0.22767857142857142
2022-08-24 16:00:00,8,0,1,31,55,0.2098214285714286
2022-08-25 08:00:00,8,0,1,27,56,0.18750000000000003
2022-08-25 09:00:00,8,0,1,27,60,0.2098214285714286
2022-08-25 10:00:00,8,0,1,28,60,0.2098214285714286
2022-08-25 11:00:00,8,0,1,29,60,0.20535714285714285
2022-08-25 12:00:00,8,0,1,30,60,0.2098214285714286
2022-08-25 13:00:00,8,0,1,30,60,0.21875000000000003
2022-08-25 14:00:00,8,0,1,29,60,0.2142857142857143
2022-08-25 15:00:00,8,0,1,30,60,0.22767857142857142
2022-08-25 16:00:00,8,0,1,29,60,0.22321428571428573
2022-08-25 17:00:00,8,0,1,29,19,0.026785714285714288
2022-08-26 08:00:00,8,0,1,27,56,0.20089285714285715
2022-08-26 10:00:00,8,0,1,28,55,0.21875000000000003
2022-08-26 12:00:00,8,0,1,32,55,0.23660714285714288
2022-08-26 14:00:00,8,0,1,31,55,0.2410714285714286
2022-08-26 16:00:00,8,0,1,30,55,0.2455357142857143
2022-08-29 10:00:00,8,0,1,27,32,0.08928571428571429
2022-08-29 12:00:00,8,0,1,30,50,0.15625
2022-08-29 14:00:00,8,0,1,29,55,0.16964285714285715
2022-08-29 16:00:00,8,0,1,27,38,0.11160714285714286
2022-08-30 11:00:00,8,0,1,26,8,0.004464285714285715
2022-08-30 12:00:00,8,0,1,28,57,0.19196428571428573
2022-08-30 13:00:00,8,0,1,27,60,0.21875000000000003
2022-08-30 14:00:00,8,0,1,27,60,0.21875000000000003
2022-08-30 15:00:00,8,0,1,27,60,0.2455357142857143
2022-08-30 16:00:00,8,0,1,26,60,0.22321428571428573
2022-08-31 08:00:00,8,0,1,27,27,0.08482142857142858
2022-08-31 10:00:00,8,0,1,33,56,0.22767857142857142
2022-08-31 12:00:00,8,0,1,35,56,0.3392857142857143
2022-08-31 14:00:00,8,0,1,35,56,0.23214285714285718
2022-08-31 16:00:00,8,0,1,32,56,0.22321428571428573
2022-09-01 08:00:00,9,0,1,28,56,0.23660714285714288
2022-09-01 09:00:00,9,0,1,30,60,0.44196428571428575
2022-09-01 10:00:00,9,0,1,30,60,0.32589285714285715
2022-09-01 11:00:00,9,0,1,34,60,0.26785714285714285
2022-09-01 12:00:00,9,0,1,35,60,0.4107142857142857
2022-09-01 13:00:00,9,0,1,34,60,0.43750000000000006
2022-09-01 14:00:00,9,0,1,34,60,0.4241071428571429
2022-09-01 15:00:00,9,0,1,33,60,0.44196428571428575
2022-09-01 16:00:00,9,0,1,32,60,0.4330357142857143
2022-09-01 17:00:00,9,0,1,31,15,0.022321428571428572
2022-09-02 08:00:00,9,0,1,26,56,0.19642857142857145
2022-09-02 10:00:00,9,0,1,25,8,0.00892857142857143
2022-09-02 12:00:00,9,0,1,23,10,0.004464285714285715
2022-09-02 14:00:00,9,0,1,22,10,0.00892857142857143
2022-09-05 08:00:00,9,0,1,29,55,0.20089285714285715
2022-09-05 10:00:00,9,0,1,31,55,0.19196428571428573
2022-09-05 12:00:00,9,0,1,31,55,0.19196428571428573
2022-09-05 14:00:00,9,0,1,34,55,0.19196428571428573
2022-09-05 16:00:00,9,0,1,32,55,0.20089285714285715
2022-09-06 08:00:00,9,0,1,31,55,0.3125
2022-09-06 09:00:00,9,0,1,33,60,0.4107142857142857
2022-09-06 10:00:00,9,0,1,34,60,0.3928571428571429
2022-09-06 11:00:00,9,0,1,35,60,0.38839285714285715
2022-09-06 12:00:00,9,0,1,35,60,0.4107142857142857
2022-09-06 13:00:00,9,0,1,35,60,0.4196428571428572
2022-09-06 14:00:00,9,0,1,33,60,0.4017857142857143
2022-09-06 15:00:00,9,0,1,33,60,0.4151785714285715
2022-09-06 16:00:00,9,0,1,31,60,0.3973214285714286
2022-09-06 17:00:00,9,0,1,31,10,0.022321428571428572
2022-09-07 08:00:00,9,0,1,30,55,0.20535714285714285
2022-09-07 10:00:00,9,0,1,32,55,0.2991071428571429
2022-09-07 12:00:00,9,0,1,32,55,0.22321428571428573
2022-09-07 14:00:00,9,0,1,27,55,0.21875000000000003
2022-09-07 16:00:00,9,0,1,27,55,0.21875000000000003
2022-09-08 08:00:00,9,0,1,23,7,0.004464285714285715
2022-09-08 09:00:00,9,0,1,23,10,0.013392857142857144
2022-09-08 10:00:00,9,0,1,24,8,0.00892857142857143
2022-09-08 11:00:00,9,0,1,25,8,0.00892857142857143
2022-09-08 12:00:00,9,0,1,24,10,0.00892857142857143
2022-09-08 13:00:00,9,0,1,25,8,0.004464285714285715
2022-09-08 14:00:00,9,0,1,25,9,0.00892857142857143
2022-09-08 15:00:00,9,0,1,24,9,0.004464285714285715
2022-09-08 16:00:00,9,0,1,24,10,0.022321428571428572
2022-09-08 17:00:00,9,0,1,24,11,0.00892857142857143
2022-09-09 08:00:00,9,0,1,26,30,0.11607142857142859
2022-09-09 12:00:00,9,0,1,25,5,0.013392857142857144
2022-09-09 14:00:00,9,0,1,29,44,0.14285714285714288
2022-09-09 16:00:00,9,0,1,29,55,0.19642857142857145
2022-09-12 08:00:00,9,0,1,29,56,0.19196428571428573
2022-09-12 10:00:00,9,0,1,31,52,0.17410714285714288
2022-09-12 12:00:00,9,0,1,32,55,0.2767857142857143
2022-09-12 14:00:00,9,0,1,32,55,0.19196428571428573
2022-09-12 16:00:00,9,0,1,30,55,0.18750000000000003
2022-09-13 08:00:00,9,0,1,28,19,0.03125
2022-09-13 09:00:00,9,0,1,29,60,0.2098214285714286
2022-09-13 10:00:00,9,0,1,31,60,0.21875000000000003
2022-09-13 11:00:00,9,0,1,33,60,0.3169642857142857
2022-09-13 12:00:00,9,0,1,34,60,0.3928571428571429
2022-09-13 13:00:00,9,0,1,33,60,0.3973214285714286
2022-09-13 14:00:00,9,0,1,34,60,0.38392857142857145
2022-09-13 15:00:00,9,0,1,33,60,0.40625
2022-09-13 16:00:00,9,0,1,32,60,0.4017857142857143
2022-09-13 17:00:00,9,0,1,31,6,0.00892857142857143
2022-09-14 08:00:00,9,0,1,29,56,0.20089285714285715
2022-09-14 10:00:00,9,0,1,32,56,0.27232142857142855
2022-09-14 12:00:00,9,0,1,34,55,0.3125
2022-09-14 14:00:00,9,0,1,33,56,0.19196428571428573
