,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2021-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.08,0.08,0.08,0.2,0.16,0.12,0.04,0.08,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-10,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.24,0.41,0.41,0.49,0.65,0.94,0.78,0.82,0.61,0.53,0.41,0.33,0.29,0.24,0.08,0.04,0.0
2021-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.37,0.33,0.37,0.45,0.57,0.41,0.49,0.49,0.37,0.37,0.29,0.24,0.16,0.12,0.04,0.04
2021-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.24,0.24,0.16,0.29,0.29,0.29,0.2,0.33,0.24,0.08,0.16,0.2,0.12,0.04,0.0,0.0
2021-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.12,0.12,0.08,0.16,0.2,0.08,0.12,0.12,0.08,0.08,0.12,0.0,0.12,0.04,0.0,0.04,0.0
2021-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.08,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-15,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0
2021-08-16,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.0,0.04,0.04,0.04,0.04,0.04,0.0,0.04,0.0,0.0,0.0
2021-08-17,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.08,0.0,0.04,0.04,0.12,0.08,0.08,0.08,0.0,0.08,0.0,0.0,0.0
2021-08-18,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.16,0.12,0.2,0.37,0.2,0.24,0.24,0.2,0.12,0.12,0.12,0.08,0.04,0.04,0.0,0.0
2021-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.12,0.12,0.33,0.33,0.33,0.29,0.33,0.41,0.29,0.29,0.29,0.08,0.12,0.08,0.12,0.04,0.0
2021-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.24,0.33,0.49,0.49,0.45,0.53,0.37,0.41,0.33,0.24,0.29,0.16,0.2,0.12,0.0,0.0
2021-08-21,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.12,0.04,0.12,0.12,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-22,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.24,0.24,0.24,0.33,0.24,0.24,0.2,0.24,0.04,0.04,0.04,0.08,0.08,0.04
2021-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.37,0.33,0.33,0.37,0.37,0.41,0.45,0.33,0.29,0.24,0.24,0.16,0.12,0.12,0.04,0.04
2021-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.33,0.29,0.29,0.41,0.37,0.45,0.41,0.41,0.37,0.33,0.33,0.12,0.2,0.12,0.08,0.04
2021-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.2,0.37,0.37,0.49,0.57,0.65,0.49,0.57,0.57,0.49,0.41,0.29,0.16,0.12,0.04,0.04
2021-08-26,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.24,0.57,0.53,0.86,0.86,0.94,0.82,0.61,0.61,0.57,0.57,0.33,0.29,0.24,0.12,0.04
2021-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.37,0.94,0.9,0.65,0.61,0.82,0.61,0.61,0.49,0.45,0.41,0.24,0.24,0.08,0.04,0.08
2021-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.37,0.37,0.37,0.33,0.37,0.41,0.29,0.29,0.2,0.04,0.0,0.0,0.0,0.0,0.0
2021-08-29,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.08,0.2,0.16,0.08,0.16,0.16,0.24,0.24,0.16,0.16,0.16,0.08,0.16,0.04,0.04,0.0,0.0
2021-08-30,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.24,0.41,0.57,0.57,0.61,0.78,0.82,0.94,0.94,0.57,0.61,0.49,0.2,0.29,0.08,0.08,0.0
2021-08-31,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.45,0.45,0.49,0.37,0.45,0.53,0.41,0.12,0.29,0.16,0.2,0.16,0.08,0.12,0.0,0.0
2021-09-01,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.08,0.08,0.16,0.12,0.08,0.08,0.08,0.16,0.04,0.12,0.12,0.04,0.04,0.08,0.04,0.0,0.0
2021-09-02,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.16,0.04,0.0,0.0,0.04,0.04,0.04,0.04,0.04,0.0,0.12,0.04,0.04,0.0,0.0,0.0
2021-09-03,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.04,0.04,0.04,0.0,0.04,0.0,0.04,0.0,0.0,0.04,0.0
2021-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-05,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
2021-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0
2021-09-07,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
2021-09-08,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.04,0.04,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0
2021-09-09,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.04,0.04,0.0,0.08,0.0,0.04,0.0,0.0,0.0,0.0,0.04
2021-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.12,0.04,0.12,0.29,0.08,0.04,0.2,0.08,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-11,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,0.04,0.08,0.12,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0
2021-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-13,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.08,0.08,0.2,0.2,0.2,0.16,0.12,0.2,0.08,0.12,0.08,0.08,0.04,0.0,0.0
2021-09-14,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.16,0.04,0.12,0.04,0.08,0.16,0.08,0.0,0.0,0.04,0.0,0.04,0.0
2021-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.12,0.08,0.16,0.16,0.2,0.08,0.08,0.04,0.08,0.08,0.04,0.04,0.0,0.0
2021-09-16,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.08,0.12,0.08,0.08,0.16,0.16,0.08,0.04,0.0,0.04,0.04,0.0,0.0,0.0
2021-09-17,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.12,0.08,0.04,0.0,0.04,0.08,0.0,0.12,0.04,0.04,0.0,0.0,0.0,0.0
2021-09-18,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
2021-09-19,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.16,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-20,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.04,0.0,0.0
2021-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.16,0.16,0.16,0.16,0.2,0.2,0.29,0.08,0.04,0.08,0.08,0.12,0.08,0.04,0.0,0.0
2021-09-22,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.16,0.08,0.29,0.24,0.08,0.24,0.24,0.45,0.24,0.24,0.08,0.04,0.08,0.12,0.04,0.0
2021-09-23,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.08,0.12,0.12,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.04
2021-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.24,0.33,0.33,0.33,0.24,0.29,0.37,0.29,0.24,0.16,0.12,0.16,0.04,0.04,0.0,0.0
2021-09-25,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
2021-09-26,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.0,0.04,0.08,0.08,0.04,0.04,0.04,0.04,0.0,0.04,0.0,0.0,0.04
2021-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.08,0.08,0.04,0.12,0.04,0.04,0.04,0.08,0.04,0.0,0.0,0.0,0.0
2021-09-29,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.12,0.04,0.08,0.12,0.04,0.08,0.0,0.0,0.04,0.0,0.0,0.0,0.04
2021-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,0.24,0.12,0.04,0.04,0.12,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0
2021-10-01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0
2021-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
2021-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.12,0.16,0.2,0.16,0.24,0.08,0.16,0.04,0.08,0.08,0.04,0.04,0.04,0.0,0.0
2021-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.12,0.12,0.16,0.2,0.24,0.24,0.2,0.12,0.16,0.08,0.04,0.0,0.12,0.0,0.04,0.04
2021-10-06,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.12,0.24,0.24,0.16,0.2,0.04,0.16,0.12,0.04,0.04,0.12,0.04,0.04,0.0,0.0
2021-10-07,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.16,0.04,0.04,0.12,0.0,0.04,0.04,0.0,0.04,0.0,0.0,0.0
2021-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.16,0.12,0.2,0.24,0.24,0.24,0.08,0.16,0.08,0.12,0.04,0.04,0.0,0.0,0.0
2021-10-09,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,,
2021-10-10,,,,,,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0
2021-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.08,0.2,0.04,0.12,0.24,0.2,0.2,0.28,0.12,0.04,0.08,0.0,0.12,0.04,0.0,0.04
2021-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.0,0.04,0.04,0.04,0.08,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-13,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
2021-10-14,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.08,0.08,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0
2021-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,0.12,0.04,0.04,0.04,0.04,0.0,0.0,0.04,0.0,0.04,0.0
2021-10-16,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
2021-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-18,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.12,0.08,0.16,0.0
2021-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.12,0.12,0.08,0.12,0.12,0.12,0.04,0.04,0.0,0.12,0.12,0.0,0.0,0.16,0.16,0.0
2021-10-20,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.08,0.16,0.16,0.12,0.0,0.0
2021-10-21,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.12,0.12,0.08,0.12,0.04,0.0,0.0,0.0,0.04,0.16,0.08,0.08,0.08,0.12,0.08,0.0
2021-10-22,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.08,0.12,0.2,0.16,0.24,0.28,0.2,0.24,0.24,0.2,0.2,0.16,0.16,0.0,0.0
2021-10-23,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0
2021-10-24,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.12,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-25,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.16,0.16,0.12,0.12,0.16,0.24,0.24,0.2,0.28,0.2,0.2,0.2,0.24,0.12,0.08,0.0
2021-10-26,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.12,0.2,0.24,0.16,0.16,0.12,0.12,0.16,0.08,0.16,0.12,0.12,0.04,0.0,0.0,0.04,0.0
2021-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.2,0.16,0.16,0.16,0.2,0.24,0.08,0.08,0.12,0.16,0.2,0.2,0.24,0.08,0.04,0.0
2021-10-28,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.08,0.12,0.08,0.0,0.04,0.0,0.0,0.0,0.04,0.04,0.12,0.04,0.08,0.12,0.04,0.0
2021-10-29,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.08,0.2,0.16,0.2,0.12,0.12,0.12,0.12,0.16,0.12,0.08,0.04,0.04,0.12,0.04,0.0,0.04
2021-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-31,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-01,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.12,0.2,0.16,0.12,0.12,0.08,0.08,0.08,0.12,0.08,0.08,0.04,0.0,0.08,0.04,0.08,0.0
2021-11-02,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.08,0.12,0.12,0.04,0.04,0.08,0.04,0.04,0.08,0.04,0.04,0.04,0.08,0.04,0.04
2021-11-03,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.16,0.08,0.08,0.12,0.08,0.08,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0
2021-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.12,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.04,0.08,0.04,0.04,0.04
2021-11-05,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.12,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.12,0.12,0.04,0.0,0.08,0.12,0.04
2021-11-06,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
2021-11-07,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.24,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
2021-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.08,0.04,0.04,0.04,0.04
2021-11-09,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.12,0.16,0.12,0.12,0.08,0.12,0.08,0.08,0.16,0.08,0.04,0.0,0.12,0.0,0.08,0.0
2021-11-10,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.12,0.16,0.08,0.12,0.08,0.12,0.12,0.08,0.12,0.12,0.08,0.08,0.08,0.04,0.0
2021-11-11,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.16,0.12,0.12,0.12,0.12,0.08,0.08,0.04,0.0,0.04,0.04,0.04,0.04,0.04,0.0,0.0
2021-11-12,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.08,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.04,0.12,0.16,0.08,0.04,0.16,0.0,0.0,0.0
2021-11-13,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
2021-11-14,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0
2021-11-15,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.08,0.12,0.0,0.0,0.04,0.04,0.04,0.04,0.04,0.04,0.12,0.16,0.08,0.08,0.04,0.0,0.0
2021-11-16,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.08,0.04,0.04,0.04,0.2,0.12,0.12,0.08,0.04,0.0
2021-11-17,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.16,0.16,0.16,0.12,0.12,0.12,0.12,0.12,0.2,0.16,0.16,0.04,0.12,0.12,0.04,0.0
2021-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.16,0.12,0.2,0.16,0.08,0.0
2021-11-19,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.2,0.16,0.2,0.12,0.12,0.16,0.12,0.2,0.12,0.16,0.2,0.08,0.04,0.0,0.0,0.0
2021-11-20,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.12,0.12,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
2021-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
2021-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.32,0.24,0.28,0.28,0.24,0.24,0.24,0.24,0.28,0.2,0.24,0.24,0.24,0.16,0.08,0.0
2021-11-23,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.08,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-24,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.28,0.36,0.24,0.24,0.24,0.24,0.24,0.24,0.2,0.24,0.28,0.24,0.24,0.24,0.16,0.04,0.0
2021-11-25,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.2,0.32,0.24,0.28,0.2,0.16,0.16,0.2,0.16,0.2,0.24,0.24,0.24,0.2,0.16,0.16,0.0
2021-11-26,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.16,0.12,0.2,0.08,0.12,0.08,0.04,0.08,0.12,0.08,0.2,0.12,0.16,0.12,0.08,0.0
2021-11-27,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
2021-11-28,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
2021-11-29,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.32,0.51,0.43,0.36,0.32,0.36,0.28,0.24,0.32,0.36,0.32,0.32,0.32,0.32,0.24,0.2,0.0
2021-11-30,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.28,0.4,0.36,0.32,0.24,0.28,0.28,0.24,0.24,0.24,0.24,0.28,0.24,0.2,0.12,0.12,0.04
2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.19,0.19,0.15,0.11,0.11,0.15,0.11,0.11,0.08,0.11,0.15,0.15,0.08,0.08,0.11,0.04
2021-12-02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.15,0.15,0.15,0.08,0.04,0.08,0.08,0.04,0.11,0.15,0.19,0.15,0.15,0.19,0.15,0.04
2021-12-03,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.27,0.34,0.27,0.27,0.27,0.27,0.27,0.23,0.19,0.27,0.27,0.23,0.23,0.23,0.11,0.0,0.0
2021-12-04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.15,0.08,0.11,0.15,0.15,0.08,0.11,0.11,0.11,0.11,0.23,0.19,0.0
2021-12-05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.15,0.11,0.11,0.11,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
2021-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.31,0.42,0.42,0.42,0.42,0.38,0.42,0.38,0.38,0.38,0.38,0.38,0.34,0.34,0.19,0.15,0.04
2021-12-07,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.27,0.34,0.34,0.31,0.27,0.34,0.27,0.31,0.27,0.27,0.27,0.27,0.27,0.23,0.08,0.04,0.0
2021-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.27,0.19,0.27,0.31,0.34,0.34,0.31,0.34,0.34,0.31,0.31,0.31,0.27,0.19,0.11,0.04
2021-12-09,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.27,0.38,0.31,0.27,0.27,0.27,0.31,0.27,0.27,0.27,0.31,0.27,0.27,0.27,0.19,0.15,0.0
2021-12-10,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.38,0.38,0.34,0.31,0.31,0.27,0.27,0.31,0.27,0.27,0.27,0.34,0.27,0.11,0.0,0.0
2021-12-11,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.04,0.15,0.15,0.0,0.11,0.15,0.15,0.11,0.15,0.11,0.19,0.08,0.08
2021-12-12,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.08,0.11,0.15,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
2021-12-13,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.19,0.31,0.27,0.23,0.27,0.23,0.27,0.19,0.27,0.27,0.31,0.31,0.19,0.15,0.11,0.0,0.0
2021-12-14,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.27,0.42,0.34,0.38,0.38,0.34,0.34,0.34,0.31,0.34,0.31,0.31,0.34,0.27,0.19,0.19,0.11
2021-12-15,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.08,0.34,0.23,0.15,0.31,0.27,0.19,0.23,0.19,0.15,0.23,0.23,0.23,0.19,0.19,0.15,0.11
2021-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.23,0.34,0.27,0.31,0.23,0.19,0.23,0.19,0.19,0.19,0.27,0.19,0.27,0.23,0.19,0.11,0.08
2021-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.23,0.34,0.34,0.27,0.27,0.31,0.27,0.23,0.23,0.27,0.27,0.27,0.23,0.15,0.11,0.04,0.0
2021-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.15,0.15,0.23,0.11,0.15,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
2021-12-19,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0
2021-12-20,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.34,0.54,0.46,0.38,0.42,0.42,0.34,0.42,0.38,0.42,0.38,0.38,0.34,0.31,0.19,0.19,0.08
2021-12-21,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.31,0.42,0.34,0.34,0.23,0.31,0.27,0.23,0.23,0.23,0.31,0.23,0.23,0.27,0.11,0.0,0.0
