日時,年,月,日,曜日,曜日_月,曜日_火,曜日_水,曜日_木,曜日_金,曜日_土,曜日_日,休日,風速,相対湿度,蒸気圧,全天日射量,平均気温,最高気温,最低気温,降水量,日照時間
2022/1/6,2022,1,6,3,0,0,0,1,0,0,0,1,1.175,71.75,4.541666667,0.076666667,0.804166667,2.2,-1,4,0
2022/1/7,2022,1,7,4,0,0,0,0,1,0,0,1,2.354166667,65.58333333,4.466666667,0.5075,3.1375,8.1,-2.1,0,9.3
2022/1/8,2022,1,8,5,0,0,0,0,0,1,0,0,0.908333333,51.58333333,4.3,0.493333333,5.808333333,9.9,1.5,0,9.3
2022/1/9,2022,1,9,6,0,0,0,0,0,0,1,0,0.620833333,53.79166667,4.820833333,0.473333333,7.9,14,1.7,0,8.4
2022/1/10,2022,1,10,0,1,0,0,0,0,0,0,0,1.329166667,60.08333333,6.320833333,0.15,7.9375,9.5,6.8,0,2.2
2022/1/11,2022,1,11,1,0,1,0,0,0,0,0,1,1.045833333,90,8.229166667,0.064166667,6.191666667,7.6,4.8,12.5,0
2022/1/12,2022,1,12,2,0,0,1,0,0,0,0,1,2.475,48.79166667,4.233333333,0.52625,5.7375,8.9,3.4,0,9.5
2022/1/13,2022,1,13,3,0,0,0,1,0,0,0,1,1.625,43.04166667,3.945833333,0.497083333,6.066666667,11.1,3,0,7.3
2022/1/14,2022,1,14,4,0,0,0,0,1,0,0,1,3.1875,38.66666667,3.104166667,0.533333333,5.154166667,9.2,1.5,0,9.6
2022/1/15,2022,1,15,5,0,0,0,0,0,1,0,0,1.9,38.625,3.495833333,0.442916667,6.15,10.5,1.4,0,7.8
2022/1/16,2022,1,16,6,0,0,0,0,0,0,1,0,0.558333333,59.625,5.404166667,0.51125,6.691666667,11.3,1.5,0,9.6
2022/1/17,2022,1,17,0,1,0,0,0,0,0,0,1,0.879166667,58.625,5.379166667,0.395,7.116666667,10.7,3.5,0,6.8
2022/1/18,2022,1,18,1,0,1,0,0,0,0,0,1,3.141666667,39.70833333,3.304166667,0.543333333,5.35,9.4,2.4,0,9.6
2022/1/19,2022,1,19,2,0,0,1,0,0,0,0,1,1.0875,43.16666667,3.4125,0.4025,4.933333333,9.2,1.2,0,8.1
2022/1/20,2022,1,20,3,0,0,0,1,0,0,0,1,1.941666667,53.375,4.045833333,0.5075,4.245833333,8.6,0.1,0,8.9
2022/1/21,2022,1,21,4,0,0,0,0,1,0,0,1,2.591666667,43.04166667,3.183333333,0.556666667,3.741666667,9,0.1,0,9.5
2022/1/22,2022,1,22,5,0,0,0,0,0,1,0,0,1.3375,42.58333333,3.5375,0.557916667,5.754166667,10.3,1.1,0,9.8
2022/1/23,2022,1,23,6,0,0,0,0,0,0,1,0,1.391666667,53.125,4.641666667,0.284166667,5.320833333,7.5,1.8,0,1.2
2022/1/24,2022,1,24,0,1,0,0,0,0,0,0,1,2.383333333,53.79166667,5.133333333,0.426666667,7.245833333,10.5,3.9,0,8.8
2022/1/25,2022,1,25,1,0,1,0,0,0,0,0,1,0.679166667,56.04166667,4.95,0.493333333,6.020833333,9.1,2.5,0,6.9
2022/1/26,2022,1,26,2,0,0,1,0,0,0,0,1,1.25,82.25,7.425,0.282083333,6.2875,9.5,3.9,0,4.9
2022/1/27,2022,1,27,3,0,0,0,1,0,0,0,1,2.741666667,54.66666667,5.029166667,0.532083333,7.216666667,11.2,3.7,0,8.3
2022/1/28,2022,1,28,4,0,0,0,0,1,0,0,1,2.629166667,41.33333333,4.020833333,0.4075,7.054166667,10.5,4.6,0,6
2022/1/29,2022,1,29,5,0,0,0,0,0,1,0,0,1.583333333,48.20833333,4.479166667,0.447916667,6.291666667,9.5,4,0,4
2022/1/30,2022,1,30,6,0,0,0,0,0,0,1,0,2.775,44.45833333,3.845833333,0.32625,5.395833333,8.2,2.9,0,3.4
2022/1/31,2022,1,31,0,1,0,0,0,0,0,0,1,3.1125,36.58333333,3.116666667,0.614166667,5.270833333,9.4,1.6,0,9.9
2022/2/1,2022,2,1,1,0,1,0,0,0,0,0,1,1.245833333,45.25,4.108333333,0.594166667,6.320833333,11.8,1.6,0,9.8
2022/2/2,2022,2,2,2,0,0,1,0,0,0,0,1,1.620833333,45.45833333,3.95,0.6,6.645833333,11.4,2.9,0,9.9
2022/2/3,2022,2,3,3,0,0,0,1,0,0,0,1,1.104166667,42.25,3.770833333,0.549583333,6.6,12,1.6,0,7.9
2022/2/4,2022,2,4,4,0,0,0,0,1,0,0,1,1.529166667,48.625,4.225,0.31125,5.8125,8.3,3.3,0,3.5
2022/2/5,2022,2,5,5,0,0,0,0,0,1,0,0,2.320833333,45.66666667,3.520833333,0.524583333,3.870833333,8.7,0.7,0,5.9
2022/2/6,2022,2,6,6,0,0,0,0,0,0,1,0,1.375,44.54166667,3.1375,0.515,3.220833333,9.4,-0.7,0,5.3
2022/2/7,2022,2,7,0,1,0,0,0,0,0,0,1,1.929166667,36.58333333,2.933333333,0.637083333,4.8625,9.7,0,0,8.7
2022/2/8,2022,2,8,1,0,1,0,0,0,0,0,1,1.2625,53.79166667,4.825,0.376666667,5.620833333,8.5,3.2,0,5
2022/2/9,2022,2,9,2,0,0,1,0,0,0,0,1,2.116666667,50.83333333,4.716666667,0.64625,6.658333333,10.1,2.9,0,9.4
2022/2/10,2022,2,10,3,0,0,0,1,0,0,0,1,2.283333333,88.375,6.358333333,0.0725,2.366666667,5.5,0.9,21.5,0
2022/2/11,2022,2,11,4,0,0,0,0,1,0,0,0,1.975,77.79166667,6.191666667,0.6425,4.591666667,8.8,1.2,2,9.8
2022/2/12,2022,2,12,5,0,0,0,0,0,1,0,0,0.591666667,62.20833333,5.1625,0.62,5.983333333,9.5,1.2,0,9.4
2022/2/13,2022,2,13,6,0,0,0,0,0,0,1,0,1.570833333,85.25,6.591666667,0.11375,3.504166667,4.9,1.2,15,0
2022/2/14,2022,2,14,0,1,0,0,0,0,0,0,1,1.691666667,78.04166667,6.125,0.380416667,4.416666667,7.6,1.4,3.5,4.4
2022/2/15,2022,2,15,1,0,1,0,0,0,0,0,1,0.816666667,72.83333333,6.483333333,0.457916667,6.029166667,11.3,2.5,0,5.6
2022/2/16,2022,2,16,2,0,0,1,0,0,0,0,1,1.591666667,61.25,5.5375,0.528333333,6.516666667,11.8,2.5,0,6.1
2022/2/17,2022,2,17,3,0,0,0,1,0,0,0,1,2.15,34.04166667,2.820833333,0.677916667,5.204166667,10.4,2,0,7.6
2022/2/18,2022,2,18,4,0,0,0,0,1,0,0,1,2.208333333,39.75,3.654166667,0.734583333,6.5375,11,2.3,0,10.5
2022/2/19,2022,2,19,5,0,0,0,0,0,1,0,0,1.225,70.29166667,6.191666667,0.312083333,5.595833333,9.3,2,2.5,0.9
2022/2/20,2022,2,20,6,0,0,0,0,0,0,1,0,2.25,78.54166667,7.316666667,0.197916667,5.895833333,9.4,2.5,7.5,0
2022/2/21,2022,2,21,0,1,0,0,0,0,0,0,1,2.929166667,34.41666667,2.775,0.7,4.679166667,9.7,1.4,0,10.6
2022/2/22,2022,2,22,1,0,1,0,0,0,0,0,1,2.133333333,37.625,3.120833333,0.748333333,4.9625,9.6,1.3,0,9.1
2022/2/23,2022,2,23,2,0,0,1,0,0,0,0,0,2.2,38.41666667,3.125,0.73125,5.1125,9.6,1.3,0,9.9
2022/2/24,2022,2,24,3,0,0,0,1,0,0,0,1,3.5875,33.79166667,2.816666667,0.757083333,5.091666667,9.8,1.8,0,8.4
2022/2/25,2022,2,25,4,0,0,0,0,1,0,0,1,1.45,33.875,3.095833333,0.795416667,7.466666667,13,1.6,0,10.7
2022/2/26,2022,2,26,5,0,0,0,0,0,1,0,0,1.329166667,47.33333333,5.2625,0.769583333,9.379166667,14.3,3.9,0,10.7
2022/2/27,2022,2,27,6,0,0,0,0,0,0,1,0,2.808333333,44.54166667,5.05,0.764583333,9.85,17.5,5.2,0,10.7
2022/2/28,2022,2,28,0,1,0,0,0,0,0,0,1,1.545833333,40.20833333,4.766666667,0.760416667,10.49166667,15.7,4.9,0,8.3
2022/3/1,2022,3,1,1,0,1,0,0,0,0,0,1,1.670833333,50.91666667,6.5625,0.67125,11.57916667,17,6.1,0,7.6
2022/3/2,2022,3,2,2,0,0,1,0,0,0,0,1,1.979166667,55.125,7.2,0.572916667,11.7125,15.3,8.5,3,4.6
2022/3/3,2022,3,3,3,0,0,0,1,0,0,0,1,2.075,66.08333333,7.670833333,0.737916667,10.05416667,14.2,6.7,0,7.3
2022/3/4,2022,3,4,4,0,0,0,0,1,0,0,1,1.808333333,47.625,5.179166667,0.64125,8.775,12,5.6,0,7.3
2022/3/5,2022,3,5,5,0,0,0,0,0,1,0,0,2.333333333,56.5,7.091666667,0.77875,11.8375,17.3,6.1,0,10.8
2022/3/6,2022,3,6,6,0,0,0,0,0,0,1,0,3.191666667,33.5,3.6,0.740833333,8.533333333,14.3,5.1,0,8.5
2022/3/7,2022,3,7,0,1,0,0,0,0,0,0,1,2.375,34.70833333,3.754166667,0.790416667,8.9875,13.4,4.7,0,10.9
2022/3/8,2022,3,8,1,0,1,0,0,0,0,0,1,1.920833333,72.41666667,6.9125,0.149166667,6.475,7.9,4.7,0,0
2022/3/9,2022,3,9,2,0,0,1,0,0,0,0,1,1.270833333,58.70833333,6,0.780833333,8.9875,13.2,4.4,0,9.9
2022/3/10,2022,3,10,3,0,0,0,1,0,0,0,1,0.8,57.04166667,6.283333333,0.71375,10.07083333,13.8,5,0,10
2022/3/11,2022,3,11,4,0,0,0,0,1,0,0,1,1.5,59.75,8.108333333,0.795416667,12.6,17.1,6.6,0,10.3
2022/3/12,2022,3,12,5,0,0,0,0,0,1,0,0,1.116666667,47.54166667,7.520833333,0.834166667,16.03333333,22.2,9.9,0,10.9
2022/3/13,2022,3,13,6,0,0,0,0,0,0,1,0,1.283333333,65.04166667,10.75833333,0.617916667,15.55,19.1,10.9,0,5.3
2022/3/14,2022,3,14,0,1,0,0,0,0,0,0,1,1.683333333,69.625,13.14583333,0.833333333,17.15833333,24.2,9.1,0,9.7
2022/3/15,2022,3,15,1,0,1,0,0,0,0,0,1,1.895833333,66.45833333,9.329166667,0.727083333,13.69583333,20,8.3,0,8.4
2022/3/16,2022,3,16,2,0,0,1,0,0,0,0,1,1.2625,62.79166667,10.27916667,0.655833333,14.77083333,19.2,11.9,0,8.6
2022/3/17,2022,3,17,3,0,0,0,1,0,0,0,1,0.945833333,62.33333333,9.883333333,0.7275,15.275,19.5,11,0.5,7.5
2022/3/18,2022,3,18,4,0,0,0,0,1,0,0,1,2.629166667,90.125,8.079166667,0.079166667,5.758333333,9.3,4,38.5,0
2022/3/19,2022,3,19,5,0,0,0,0,0,1,0,0,2.025,82.41666667,9.791666667,0.6675,12.10833333,18.7,7.7,16,7.4
2022/3/20,2022,3,20,6,0,0,0,0,0,0,1,0,2.020833333,60,6.891666667,0.697916667,11.12083333,15,6.3,0,8.2
2022/3/21,2022,3,21,0,1,0,0,0,0,0,0,0,1.1125,62.125,7.308333333,0.63,10.42916667,13.9,6.9,0,2.8
2022/3/22,2022,3,22,1,0,1,0,0,0,0,0,1,1.9625,90.75,7.408333333,0.119583333,4.2625,9.8,2.3,15,0
2022/3/23,2022,3,23,2,0,0,1,0,0,0,0,1,1.541666667,66.20833333,5.525,0.682083333,6.108333333,10.2,1.5,0,6.1
2022/3/24,2022,3,24,3,0,0,0,1,0,0,0,1,1.3875,72.79166667,7.625,0.893333333,9.55,14.2,3.4,1,9.5
2022/3/25,2022,3,25,4,0,0,0,0,1,0,0,1,1.341666667,55.25,7.445833333,0.889166667,13.20416667,18.9,7.3,0,11.2
2022/3/26,2022,3,26,5,0,0,0,0,0,1,0,0,2.25,78.5,14.34166667,0.204583333,15.93333333,18.7,11.7,2,0
2022/3/27,2022,3,27,6,0,0,0,0,0,0,1,0,2.2,72.875,13.30416667,0.510416667,16.83333333,21.5,12.4,1,1.3
2022/3/28,2022,3,28,0,1,0,0,0,0,0,0,1,2.4375,49.75,7.4875,0.787083333,14.32083333,18.7,11.5,0,7
2022/3/29,2022,3,29,1,0,1,0,0,0,0,0,1,1.420833333,54.25,6.7625,0.12375,10.69583333,11.5,9.9,0,0
2022/3/30,2022,3,30,2,0,0,1,0,0,0,0,1,1.3125,76.08333333,12.60833333,0.679583333,14.77916667,18.6,10.1,0,4.6
2022/3/31,2022,3,31,3,0,0,0,1,0,0,0,1,1.591666667,75.83333333,12.98333333,0.63875,15.74583333,22.3,9.7,5.5,5
2022/4/1,2022,4,1,4,0,0,0,0,1,0,0,1,3.525,64.58333333,6.575,0.555,8.1,12.7,4.7,15.5,5.5
2022/4/2,2022,4,2,5,0,0,0,0,0,1,0,0,1.670833333,50,5.5375,0.919166667,8.995833333,12.8,4.8,0,10.8
2022/4/3,2022,4,3,6,0,0,0,0,0,0,1,0,1.879166667,83.08333333,9.104166667,0.237916667,8.575,9.8,7.1,14,0
2022/4/4,2022,4,4,0,1,0,0,0,0,0,0,1,2.95,97.04166667,10.74166667,0.095,10.4375,18,6.9,43.5,0
2022/4/5,2022,4,5,1,0,1,0,0,0,0,0,1,2.266666667,78.70833333,11.30833333,0.554583333,12.9875,16.8,9.1,2,4
2022/4/6,2022,4,6,2,0,0,1,0,0,0,0,1,0.916666667,72.79166667,12.3375,0.853333333,16.7375,20.7,12.8,0,8.6
2022/4/7,2022,4,7,3,0,0,0,1,0,0,0,1,1.745833333,71.5,11.62916667,0.743333333,15.01666667,17.6,12.3,0,5.7
2022/4/8,2022,4,8,4,0,0,0,0,1,0,0,1,2.008333333,57.16666667,9.608333333,1.026666667,16.43333333,21.7,11.5,0,12.1
2022/4/9,2022,4,9,5,0,0,0,0,0,1,0,0,1.370833333,65.83333333,12.5375,0.999583333,18.04583333,23.3,11.9,0,11.9
2022/4/10,2022,4,10,6,0,0,0,0,0,0,1,0,1.179166667,59.875,12.77916667,1.017916667,20.775,26.8,14.8,0,11.9
2022/4/11,2022,4,11,0,1,0,0,0,0,0,0,1,1.25,72.95833333,15.66666667,0.909583333,19.96666667,24.9,16.1,0,9.2
2022/4/12,2022,4,12,1,0,1,0,0,0,0,0,1,1.05,68.83333333,15.9125,1.007916667,21.44166667,26.5,17.5,0,11.7
2022/4/13,2022,4,13,2,0,0,1,0,0,0,0,1,1.058333333,75.33333333,17.95833333,0.92625,22.40833333,27.1,17.2,0,9.9
2022/4/14,2022,4,14,3,0,0,0,1,0,0,0,1,1.879166667,90.125,13.3,0.104583333,13.1125,19.1,10.8,3.5,0
2022/4/15,2022,4,15,4,0,0,0,0,1,0,0,1,1.441666667,97.20833333,12.09166667,0.160416667,10.65833333,12.2,8.9,15,0
2022/4/16,2022,4,16,5,0,0,0,0,0,1,0,0,2.358333333,77,10.7375,0.7775,13.17916667,20.2,8.5,0.5,4.6
2022/4/17,2022,4,17,6,0,0,0,0,0,0,1,0,1.041666667,67.70833333,10.47916667,0.733333333,14.22083333,17.5,9.7,0,2.1
2022/4/18,2022,4,18,0,1,0,0,0,0,0,0,1,1.379166667,83.66666667,13.625,0.314166667,15.34583333,18.5,13.1,29.5,0
2022/4/19,2022,4,19,1,0,1,0,0,0,0,0,1,0.8,75.04166667,12.54583333,0.86875,16.74166667,22.1,13.2,1.5,6.9
2022/4/20,2022,4,20,2,0,0,1,0,0,0,0,1,1.629166667,84.29166667,11.95,0.163333333,12.67916667,14.3,10.4,2.5,0
2022/4/21,2022,4,21,3,0,0,0,1,0,0,0,1,0.958333333,75.16666667,13.8,0.640833333,16.89583333,21.4,12.3,3.5,3.4
2022/4/22,2022,4,22,4,0,0,0,0,1,0,0,1,1.079166667,82.54166667,17.90833333,0.949166667,20.80416667,25.6,14.5,27,11.5
2022/4/23,2022,4,23,5,0,0,0,0,0,1,0,0,0.9375,75.16666667,17.9625,0.835,22.19166667,26.3,17.5,0,5.8
2022/4/24,2022,4,24,6,0,0,0,0,0,0,1,0,1.2375,79.70833333,15.72916667,0.325833333,18.52916667,21.1,15.8,2,0
2022/4/25,2022,4,25,0,1,0,0,0,0,0,0,1,0.8375,77.125,17.09583333,1.088333333,21.0625,26.3,15.4,0,12.2
2022/4/26,2022,4,26,1,0,1,0,0,0,0,0,1,1.820833333,89.29166667,22.34583333,0.28125,21.60416667,24.1,19.3,4,0
2022/4/27,2022,4,27,2,0,0,1,0,0,0,0,1,1.879166667,79.875,22.6875,0.497083333,23.9125,29,19.3,1.5,2.3
2022/4/28,2022,4,28,3,0,0,0,1,0,0,0,1,1.654166667,56.91666667,11,0.76125,17.65416667,20.2,15.7,0,6.1
2022/4/29,2022,4,29,4,0,0,0,0,1,0,0,0,2.083333333,85.625,12.90416667,0.189583333,13.74166667,16.9,9.6,30.5,0
2022/4/30,2022,4,30,5,0,0,0,0,0,1,0,0,1.729166667,64.66666667,9.075,1.16875,13.2625,18.3,8.5,0.5,12.7
2022/5/1,2022,5,1,6,0,0,0,0,0,0,1,0,1.266666667,81.33333333,11.92083333,0.315,13.26666667,17.5,11.4,15.5,0
2022/5/2,2022,5,2,0,1,0,0,0,0,0,0,1,1.654166667,74.41666667,11.05833333,0.762083333,14.39583333,18.4,10.6,0.5,4.3
2022/5/3,2022,5,3,1,0,1,0,0,0,0,0,0,1.275,63.91666667,10.4,1.155416667,16.29583333,21,10.8,0,12.7
2022/5/4,2022,5,4,2,0,0,1,0,0,0,0,0,1.0875,59.66666667,11.69166667,1.135,19.15833333,23.9,12.3,0,12.7
2022/5/5,2022,5,5,3,0,0,0,1,0,0,0,0,1.016666667,65.375,14.68333333,1.100416667,21.39583333,26.7,15.8,0,11.5
2022/5/6,2022,5,6,4,0,0,0,0,1,0,0,1,0.9125,70.33333333,15.78333333,0.832916667,20.77916667,24.3,17.4,0,7.4
2022/5/7,2022,5,7,5,0,0,0,0,0,1,0,0,1.0125,86.70833333,18.425,0.50125,19.9,23.2,16.6,0.5,3.2
2022/5/8,2022,5,8,6,0,0,0,0,0,0,1,0,1.783333333,60.20833333,12.35833333,0.747916667,19.39583333,23,17.2,0,4.5
2022/5/9,2022,5,9,0,1,0,0,0,0,0,0,1,2.054166667,77.95833333,12.5375,0.234166667,14.83333333,17.3,12,4.5,0
2022/5/10,2022,5,10,1,0,1,0,0,0,0,0,1,1.658333333,65.25,11.4,1.1225,17.44583333,22.3,11.9,1.5,11.4
2022/5/11,2022,5,11,2,0,0,1,0,0,0,0,1,0.933333333,62.20833333,13.12083333,1.030416667,20.04166667,24.3,13.9,0,9.5
2022/5/12,2022,5,12,3,0,0,0,1,0,0,0,1,0.845833333,86.375,19.2875,0.499166667,20.25416667,23.7,18.1,0.5,0.6
2022/5/13,2022,5,13,4,0,0,0,0,1,0,0,1,0.995833333,99.875,21.60416667,0.168333333,19.25,20.4,17.8,23.5,0
2022/5/14,2022,5,14,5,0,0,0,0,0,1,0,0,1.525,88.125,23.02916667,0.4375,22.52083333,26.3,20.3,6,0.2
2022/5/15,2022,5,15,6,0,0,0,0,0,0,1,0,1.116666667,66.04166667,13.33333333,0.312916667,18.37083333,19.9,16.5,0,0
2022/5/16,2022,5,16,0,1,0,0,0,0,0,0,1,1.641666667,94.875,15.725,0.141666667,15.25416667,15.8,14.7,3.5,0
2022/5/17,2022,5,17,1,0,1,0,0,0,0,0,1,0.5,89.875,16.02083333,0.239166667,16.78333333,18.5,14.9,0,0
2022/5/18,2022,5,18,2,0,0,1,0,0,0,0,1,0.866666667,73.5,15.25416667,1.151666667,19.99583333,25.2,14,0,10.9
2022/5/19,2022,5,19,3,0,0,0,1,0,0,0,1,1.241666667,60.83333333,13.82916667,0.995,21.9,26.9,16.1,0,8.5
2022/5/20,2022,5,20,4,0,0,0,0,1,0,0,1,0.6875,70.75,17.6125,0.7525,22.40416667,26.2,18.4,0,4.9
2022/5/21,2022,5,21,5,0,0,0,0,0,1,0,0,0.7125,90.79166667,19.175,0.175,19.64166667,20.7,16.3,1.5,0
2022/5/22,2022,5,22,6,0,0,0,0,0,0,1,0,1.7125,79.45833333,16.925,0.87375,20.07083333,25.7,15.4,2.5,7.5
2022/5/23,2022,5,23,0,1,0,0,0,0,0,0,1,1.7,72.58333333,16.22083333,1.002916667,20.40416667,25.4,16.8,0.5,7.1
2022/5/24,2022,5,24,1,0,1,0,0,0,0,0,1,1.325,71.625,17.4875,1.09875,22.22916667,26.6,18.6,0,11.2
2022/5/25,2022,5,25,2,0,0,1,0,0,0,0,1,1.125,70.625,18.0625,0.990833333,22.75,26.6,19.6,0,8.9
2022/5/26,2022,5,26,3,0,0,0,1,0,0,0,1,1.1875,72.08333333,18.15833333,0.879583333,22.47083333,26.2,19.5,0,4.5
2022/5/27,2022,5,27,4,0,0,0,0,1,0,0,1,1.325,90.75,22.75,0.335,21.74583333,24.9,19.5,41.5,1.1
2022/5/28,2022,5,28,5,0,0,0,0,0,1,0,0,0.995833333,64.125,16.6375,1.07625,23.87916667,28.6,18.7,0,8.3
2022/5/29,2022,5,29,6,0,0,0,0,0,0,1,0,1.4625,51.04166667,14.8375,1.219166667,25.90833333,31.9,20.3,0,13.5
2022/5/30,2022,5,30,0,1,0,0,0,0,0,0,1,1.45,70.25,18.70416667,1.122083333,23.70833333,27.3,19.7,0,11.3
2022/5/31,2022,5,31,1,0,1,0,0,0,0,0,1,1.3875,91,19.54583333,0.230833333,19.88333333,22.1,17.2,12,0.1
2022/6/1,2022,6,1,2,0,0,1,0,0,0,0,1,1.345833333,60.04166667,14.89166667,0.972083333,23.50416667,28.4,18.5,0,8
2022/6/2,2022,6,2,3,0,0,0,1,0,0,0,1,1.533333333,70.75,18.97916667,1.0325,23.68333333,27.5,19.4,0,13.2
2022/6/3,2022,6,3,4,0,0,0,0,1,0,0,1,1.1125,82.08333333,19.94166667,0.681666667,21.8375,27,18.7,4,5.4
2022/6/4,2022,6,4,5,0,0,0,0,0,1,0,0,1.325,68.33333333,15.86666667,1.089166667,22.08333333,27.1,17.8,0,12.4
2022/6/5,2022,6,5,6,0,0,0,0,0,0,1,0,1.320833333,75.125,19.13333333,0.724583333,22.4625,26.9,18.7,0,4.2
2022/6/6,2022,6,6,0,1,0,0,0,0,0,0,1,1.720833333,96.83333333,18.44166667,0.144583333,16.8125,18,15.9,35,0
2022/6/7,2022,6,7,1,0,1,0,0,0,0,0,1,1.745833333,90.41666667,17.25416667,0.345,17.60416667,21.3,15.9,4,1.1
2022/6/8,2022,6,8,2,0,0,1,0,0,0,0,1,1.070833333,82.5,16.125,0.42,17.59583333,20.1,15.1,0,0.2
2022/6/9,2022,6,9,3,0,0,0,1,0,0,0,1,0.891666667,83.125,18.04583333,0.645416667,19.43333333,23.6,16.5,0.5,1.6
2022/6/10,2022,6,10,4,0,0,0,0,1,0,0,1,0.845833333,77.95833333,19.37916667,0.610833333,21.85416667,25,18.5,0,1
2022/6/11,2022,6,11,5,0,0,0,0,0,1,0,0,0.633333333,79.08333333,20.69583333,0.529166667,22.60416667,24.9,20.6,4.5,0
2022/6/12,2022,6,12,6,0,0,0,0,0,0,1,0,1.970833333,74.58333333,18.74583333,0.754166667,22.4875,27.5,18.9,1,7.5
2022/6/13,2022,6,13,0,1,0,0,0,0,0,0,1,1.708333333,51.54166667,13.01666667,1.076666667,22.29166667,28.5,18.7,0,9.1
2022/6/14,2022,6,14,1,0,1,0,0,0,0,0,1,1.466666667,79.16666667,15.75416667,0.1425,17.775,19.1,15.9,1,0
2022/6/15,2022,6,15,2,0,0,1,0,0,0,0,1,1.216666667,95.25,18.2125,0.232083333,17.57916667,19,15.5,3,0
2022/6/16,2022,6,16,3,0,0,0,1,0,0,0,1,0.4375,86.79166667,20.59583333,0.378333333,21.25833333,24,18.3,0,0
2022/6/17,2022,6,17,4,0,0,0,0,1,0,0,1,0.475,82.83333333,22.72916667,0.647083333,24.18333333,27.5,20.5,0,3.5
2022/6/18,2022,6,18,5,0,0,0,0,0,1,0,0,0.679166667,89.54166667,24.60416667,0.350416667,23.82916667,26.6,21.7,1.5,0
2022/6/19,2022,6,19,6,0,0,0,0,0,0,1,0,0.841666667,83.83333333,24.475,1.053333333,25.44166667,29.4,21,0,11
2022/6/20,2022,6,20,0,1,0,0,0,0,0,0,1,0.7,80.66666667,25.5,0.80875,27.17916667,32.1,23.6,0,6
2022/6/21,2022,6,21,1,0,1,0,0,0,0,0,1,1.045833333,80.125,25.27916667,0.629166667,26.70416667,31.5,23,0.5,1.3
2022/6/22,2022,6,22,2,0,0,1,0,0,0,0,1,0.941666667,86.91666667,25.3625,0.440833333,24.41666667,28,22.3,3,0.9
2022/6/23,2022,6,23,3,0,0,0,1,0,0,0,1,0.766666667,87.16666667,25.09166667,0.228333333,24.15416667,26.4,22.1,0,0
2022/6/24,2022,6,24,4,0,0,0,0,1,0,0,1,2.475,75.16666667,27.025,0.91875,27.95416667,32.3,23.3,0,6.6
2022/6/25,2022,6,25,5,0,0,0,0,0,1,0,0,2.370833333,67.08333333,28.03333333,1.186666667,31.15,35.8,26.5,0,12.3
2022/6/26,2022,6,26,6,0,0,0,0,0,0,1,0,1.65,60.75,24.84166667,1.143333333,31.5125,37.6,27.2,0,9.2
2022/6/27,2022,6,27,0,1,0,0,0,0,0,0,1,0.804166667,65,26.34583333,1.100833333,32.01666667,37.8,26.8,0,10.7
2022/6/28,2022,6,28,1,0,1,0,0,0,0,0,1,0.741666667,70.125,28.24166667,1.159583333,31.67083333,35.6,27.9,0,13.6
2022/6/29,2022,6,29,2,0,0,1,0,0,0,0,1,0.7125,70.875,28.5625,1.1775,31.95833333,35.8,27.8,0,12.8
2022/6/30,2022,6,30,3,0,0,0,1,0,0,0,1,0.954166667,65.54166667,28.35416667,1.15625,33.39166667,39.2,28.6,0,12.6
2022/7/1,2022,7,1,4,0,0,0,0,1,0,0,1,1.004166667,68.04166667,28.67916667,1.108333333,32.59166667,38.5,28.4,0,11.6
2022/7/2,2022,7,2,5,0,0,0,0,0,1,0,0,0.916666667,72.70833333,29.6125,1.06125,31.5625,35.8,28.3,0,8.9
2022/7/3,2022,7,3,6,0,0,0,0,0,0,1,0,0.9,73.91666667,29.31666667,0.6025,30.81666667,35.6,28.3,0,0.8
2022/7/4,2022,7,4,0,1,0,0,0,0,0,0,1,0.854166667,80.70833333,28.08333333,0.334166667,28.15416667,30.7,26.2,4,0
2022/7/5,2022,7,5,1,0,1,0,0,0,0,0,1,1.1125,79.95833333,27.05,0.702916667,27.19583333,32.6,24.5,1.5,2.8
2022/7/6,2022,7,6,2,0,0,1,0,0,0,0,1,2.625,82.75,27.55,0.449166667,27.85,31.9,24.4,3,0.1
2022/7/7,2022,7,7,3,0,0,0,1,0,0,0,1,1.529166667,77,24.99583333,0.55375,26.13333333,29.3,24.1,0,4.5
2022/7/8,2022,7,8,4,0,0,0,0,1,0,0,1,1.354166667,67.29166667,22.375,0.7575,27.07083333,31,24,0,5
2022/7/9,2022,7,9,5,0,0,0,0,0,1,0,0,1.404166667,68.16666667,23.4125,1.060833333,27.625,32,23.4,0,8.7
2022/7/10,2022,7,10,6,0,0,0,0,0,0,1,0,1.379166667,75,27.25416667,0.89,27.75833333,30.4,25.2,0,8.5
2022/7/11,2022,7,11,0,1,0,0,0,0,0,0,1,0.775,75.29166667,28.20833333,0.832916667,29.35833333,33.2,25.9,0,5.5
2022/7/12,2022,7,12,1,0,1,0,0,0,0,0,1,0.545833333,83.91666667,28.125,0.285,26.625,28.3,23.5,24.5,0.1
2022/7/13,2022,7,13,2,0,0,1,0,0,0,0,1,1.241666667,98.16666667,28.65416667,0.175416667,24.3625,25.7,23.6,32,0
2022/7/14,2022,7,14,3,0,0,0,1,0,0,0,1,1.295833333,95,27.9125,0.287083333,24.0125,26.2,23.3,6,0
2022/7/15,2022,7,15,4,0,0,0,0,1,0,0,1,0.4375,98.54166667,29.025,0.165416667,27.07916667,34.6,23.3,33.5,0
