ì˙éû,ã§ópïî,êÍóLïî,çáåv,EHPK-1,EHPK-2,GHEX-1,GHEX-2,GHEX-3,GHEX-4,EHP1-1,EHP1-2,EHP1-3,EHP2-3,EHP2-4,EHP3-1,EHP3-2,EHP3-3,EHP3-4,EHP4-1,EHP4-3,EHP4-5,EHP4-6
2018/12/28,54,135,189,13,1,10,10,10,10,8,14,24,14,16,0,0,10,12,3,13,13,8
2018/12/29,13,101,114,4,2,2,2,2,1,4,6,24,10,12,0,0,2,8,7,11,8,9
2018/12/30,8,88,96,3,1,1,1,1,1,4,15,23,11,4,0,0,3,5,3,8,11,1
2018/12/31,11,52,63,3,2,2,1,1,2,5,3,22,2,5,0,0,2,4,4,2,2,1
2019/1/1,10,53,63,4,1,2,1,1,1,4,4,22,3,4,0,0,2,4,3,3,3,1
2019/1/2,9,51,60,3,2,1,1,1,1,5,3,21,2,5,0,0,2,4,3,2,2,2
2019/1/3,11,57,68,3,1,2,2,2,1,4,3,20,10,4,0,0,2,4,3,3,3,1
2019/1/4,57,88,145,12,1,11,10,11,12,4,3,21,12,5,0,0,3,5,14,11,9,1
2019/1/5,11,122,133,4,2,2,1,1,1,13,12,23,11,13,0,0,2,4,11,14,14,5
2019/1/6,10,123,133,3,1,2,2,1,1,13,11,22,10,14,0,0,2,4,13,10,10,14
2019/1/7,55,141,196,13,2,9,10,11,10,13,15,24,14,17,0,5,5,8,7,12,12,9
2019/1/8,56,146,202,13,1,10,11,10,11,13,14,24,14,15,0,11,8,11,6,12,14,4
2019/1/9,58,161,219,13,2,11,11,10,11,15,16,23,13,14,0,11,10,11,4,13,21,10
2019/1/10,57,151,208,13,1,10,10,12,11,12,13,23,14,15,4,7,10,12,6,11,12,12
2019/1/11,58,123,181,13,2,10,12,11,10,11,14,24,14,8,0,6,10,12,4,8,11,1
2019/1/12,14,157,171,7,1,2,1,1,2,16,20,24,10,13,0,8,8,11,13,11,12,11
2019/1/13,10,117,127,3,2,2,1,1,1,12,13,24,3,14,0,0,3,5,5,14,11,13
2019/1/14,10,130,140,4,1,2,1,1,1,11,12,23,11,14,0,0,10,10,6,15,10,8
2019/1/15,55,152,207,11,2,10,11,11,10,6,15,24,13,15,6,11,10,13,6,13,12,8
2019/1/16,57,127,184,13,1,10,11,11,11,13,14,24,14,10,0,3,9,12,4,3,12,9
2019/1/17,56,125,181,13,2,10,11,10,10,13,13,23,13,10,0,0,10,14,4,9,12,4
2019/1/18,56,120,176,13,1,10,11,10,11,13,15,23,16,7,0,0,11,12,3,2,15,3
2019/1/19,19,134,153,13,2,1,1,1,1,17,9,22,11,14,0,0,10,12,6,2,21,10
2019/1/20,14,123,137,8,1,2,1,1,1,19,23,22,11,12,0,0,2,4,3,10,2,15
2019/1/21,57,134,191,13,2,10,10,11,11,13,21,22,13,13,0,0,10,12,4,10,12,4
2019/1/22,54,126,180,13,1,10,10,10,10,5,22,24,7,14,0,0,10,12,5,12,11,4
2019/1/23,57,136,193,13,1,10,10,11,12,12,23,24,5,11,0,0,10,12,3,12,13,11
2019/1/24,54,122,176,12,2,10,10,10,10,13,18,21,4,13,0,0,11,12,4,11,10,5
2019/1/25,57,125,182,13,1,10,11,12,10,12,14,24,6,12,0,0,10,12,4,11,11,9
2019/1/26,14,128,142,7,2,1,1,1,2,14,3,24,13,13,0,0,9,12,7,9,15,9
2019/1/27,11,107,118,5,1,2,1,1,1,13,13,23,3,13,0,0,2,4,7,12,11,6
2019/1/28,58,136,194,13,2,11,11,11,10,12,13,24,14,14,4,0,10,11,8,11,11,4
2019/1/29,56,130,186,13,1,9,10,11,12,16,15,24,14,9,0,0,10,11,4,8,15,4
2019/1/30,55,129,184,13,2,10,10,10,10,13,13,23,12,10,0,0,11,12,6,8,16,5
2019/1/31,57,135,192,13,1,10,11,12,10,12,14,24,8,9,0,0,11,13,11,13,14,6
2019/2/1,57,125,182,13,2,10,10,11,11,12,12,24,12,13,0,0,9,12,5,12,13,1
2019/2/2,9,124,133,3,1,2,1,1,1,12,3,24,11,13,0,0,9,11,5,13,13,10
2019/2/3,19,85,104,11,2,2,2,1,1,14,14,24,3,13,0,0,2,4,3,2,3,3
2019/2/4,35,117,152,12,1,6,5,5,6,13,13,24,5,11,0,3,10,12,4,9,12,1
2019/2/5,57,120,177,13,1,10,12,11,10,8,14,23,6,11,0,0,10,12,4,10,17,5
2019/2/6,57,135,192,13,2,10,10,11,11,13,12,24,10,9,0,0,11,13,5,12,18,8
2019/2/7,49,121,170,12,1,10,8,8,10,14,15,24,10,7,0,0,10,12,3,9,16,1
2019/2/8,54,120,174,12,2,10,10,10,10,10,16,24,14,7,0,0,10,12,4,12,10,1
2019/2/9,9,131,140,3,1,2,1,1,1,13,7,23,13,13,0,0,2,12,13,12,12,11
2019/2/10,10,106,116,3,2,1,1,2,1,14,14,23,2,14,0,0,3,4,4,8,11,9
2019/2/11,11,129,140,3,1,2,2,1,2,11,12,23,12,15,0,0,2,4,15,12,11,12
2019/2/12,55,138,193,13,2,10,10,10,10,10,10,24,13,15,7,0,9,11,12,11,11,5
2019/2/13,55,149,204,12,1,10,11,11,10,13,16,23,12,14,8,0,10,12,8,11,12,10
2019/2/14,58,139,197,13,2,10,12,10,11,13,14,23,13,12,2,7,9,12,7,12,14,1
2019/2/15,54,155,209,13,1,10,10,10,10,13,12,24,14,12,0,11,10,12,9,13,19,6
2019/2/16,16,117,133,8,2,2,2,1,1,13,9,24,10,12,0,0,2,12,3,14,16,2
2019/2/17,9,110,119,3,1,2,1,1,1,15,15,24,3,14,0,0,2,4,7,10,4,12
2019/2/18,56,133,189,13,1,9,11,11,11,12,9,23,10,13,0,7,10,11,9,11,14,4
2019/2/19,59,140,199,13,2,11,11,12,10,15,15,23,12,15,0,6,11,12,7,11,7,6
2019/2/20,30,105,135,11,1,6,4,3,5,10,12,24,7,5,0,3,11,12,4,11,3,3
2019/2/21,48,110,158,13,2,9,6,7,11,12,9,24,10,6,0,5,11,12,3,7,10,1
2019/2/22,49,102,151,12,1,10,8,7,11,13,7,24,11,6,0,0,11,12,3,2,12,1
2019/2/23,10,95,105,3,2,2,1,1,1,4,11,22,11,5,0,0,10,12,3,3,13,1
2019/2/24,8,86,94,3,1,1,1,1,1,12,11,24,2,13,0,0,3,4,3,2,11,1
2019/2/25,38,116,154,10,1,9,5,5,8,9,13,23,10,8,0,1,11,12,5,11,11,2
2019/2/26,49,111,160,9,2,9,12,7,10,8,11,24,7,7,0,2,11,12,5,10,13,1
2019/2/27,57,111,168,13,1,11,11,11,10,13,12,24,5,8,0,2,10,13,6,8,9,1
2019/2/28,58,113,171,12,2,11,10,12,11,11,15,24,9,8,0,0,10,13,4,8,10,1
2019/3/1,53,104,157,15,1,9,10,7,11,12,13,24,6,7,0,0,10,13,3,2,13,1
2019/3/2,15,116,131,8,2,2,1,1,1,13,10,24,11,9,0,0,10,12,3,3,12,9
2019/3/3,10,104,114,4,1,1,2,1,1,13,12,24,3,15,0,0,3,4,7,2,10,11
2019/3/4,54,116,170,11,2,10,10,10,11,7,13,23,6,9,0,0,9,13,4,11,11,10
2019/3/5,51,99,150,12,1,10,9,7,12,7,15,23,6,8,0,0,11,12,3,2,11,1
2019/3/6,48,114,162,12,2,11,7,7,9,13,11,24,2,7,0,0,11,12,3,10,9,12
2019/3/7,54,109,163,12,1,9,10,11,11,14,9,22,9,7,0,0,10,12,5,8,11,2
2019/3/8,57,101,158,12,1,10,11,12,11,9,13,23,4,5,0,0,10,12,4,10,10,1
2019/3/9,13,77,90,5,2,2,2,1,1,4,3,22,10,6,0,0,7,8,3,2,11,1
2019/3/10,9,90,99,3,1,2,1,1,1,8,12,23,3,9,0,0,2,4,9,2,11,7
2019/3/11,36,109,145,11,2,7,6,4,6,12,12,24,4,7,0,0,11,12,3,10,11,3
2019/3/12,28,94,122,8,1,7,4,3,5,8,14,23,5,7,0,0,11,13,3,7,2,1
2019/3/13,25,94,119,8,2,5,3,3,4,7,3,24,12,5,0,0,10,12,4,8,2,7
2019/3/14,42,114,156,11,1,9,7,4,10,12,13,24,9,7,0,0,11,12,3,11,11,1
2019/3/15,41,116,157,10,1,10,5,5,10,12,15,24,7,8,0,0,11,13,3,10,12,1
2019/3/16,12,85,97,4,2,2,1,1,2,4,3,24,9,5,0,0,2,10,3,3,17,5
2019/3/17,9,93,102,3,1,2,1,1,1,12,16,24,2,12,0,0,2,4,6,2,10,3
2019/3/18,44,110,154,10,2,9,7,6,10,8,11,24,10,5,0,0,11,12,4,10,12,3
2019/3/19,27,83,110,7,1,7,4,3,5,4,14,23,3,4,0,0,10,13,3,2,6,1
2019/3/20,23,87,110,6,2,5,4,2,4,9,12,23,3,5,0,0,12,13,3,3,3,1
2019/3/21,9,77,86,3,1,2,1,1,1,4,8,24,2,7,0,0,10,12,3,2,4,1
2019/3/22,9,78,87,4,1,1,1,1,1,8,4,24,3,5,0,0,11,13,3,2,4,1
2019/3/23,10,105,115,3,2,2,1,1,1,7,14,23,11,5,0,0,3,12,6,3,12,9
2019/3/24,10,92,102,3,1,2,1,1,2,12,13,24,6,12,0,0,2,4,3,2,12,2
2019/3/25,44,86,130,11,2,9,7,5,10,7,12,22,7,5,0,0,11,13,3,3,2,1
2019/3/26,40,77,117,8,1,10,7,5,9,5,9,24,2,4,0,0,11,12,4,2,3,1
2019/3/27,23,88,111,9,2,4,3,2,3,13,13,23,3,5,0,0,10,12,3,2,2,2
2019/3/28,21,90,111,6,1,5,2,2,5,13,13,24,2,4,0,0,11,12,3,3,4,1
2019/3/29,51,102,153,11,1,9,10,10,10,13,4,24,8,5,0,0,11,14,3,2,17,1
2019/3/30,11,87,98,4,2,2,1,1,1,9,3,24,11,4,0,0,2,12,3,7,11,1
2019/3/31,9,74,83,3,1,1,2,1,1,11,14,24,2,8,0,0,3,4,3,2,2,1
2019/4/1,51,82,133,10,2,10,9,9,11,6,12,24,3,5,0,0,11,12,4,2,2,1
2019/4/2,58,105,163,12,1,11,11,11,12,4,15,24,11,14,0,0,11,13,3,6,3,1
2019/4/3,55,108,163,12,2,9,11,11,10,12,9,24,9,7,0,0,11,13,3,8,11,1
2019/4/4,34,104,138,8,1,7,5,5,8,13,13,24,3,6,0,0,10,13,3,10,8,1
2019/4/5,16,84,100,6,1,3,2,2,2,13,3,24,3,5,0,0,12,12,3,5,2,2
2019/4/6,9,82,91,3,2,1,1,1,1,11,3,24,2,4,0,0,11,12,3,8,3,1
2019/4/7,12,63,75,4,1,2,2,1,2,5,9,24,3,6,0,0,2,4,4,2,3,1
2019/4/8,42,86,128,6,2,10,8,6,10,6,12,24,2,5,0,0,11,12,3,8,2,1
2019/4/9,33,82,115,9,1,8,4,4,7,5,4,23,3,5,0,0,12,12,3,9,4,2
2019/4/10,54,116,170,12,2,9,10,11,10,13,11,24,13,4,0,0,11,13,3,3,16,5
2019/4/11,45,100,145,11,1,9,7,6,11,12,6,24,9,7,0,0,11,13,3,10,2,3
2019/4/12,48,102,150,7,1,9,11,9,11,13,4,24,10,6,0,0,10,12,4,9,9,1
2019/4/13,14,105,119,7,2,2,1,1,1,8,17,24,11,5,0,0,10,12,3,7,7,1
2019/4/14,8,83,91,3,1,1,1,1,1,13,15,24,2,5,0,0,3,4,3,2,6,6
2019/4/15,14,77,91,5,2,3,1,1,2,4,8,24,3,6,0,0,10,11,3,2,2,4
2019/4/16,17,84,101,5,1,3,2,3,3,4,14,24,3,6,0,0,12,12,3,3,2,1
2019/4/17,8,78,86,3,1,1,1,1,1,12,3,24,2,4,0,0,12,13,3,2,2,1
2019/4/18,12,84,96,4,2,2,1,1,2,9,4,24,3,5,0,5,12,13,3,3,2,1
2019/4/19,12,85,97,6,1,2,1,1,1,7,3,24,2,5,0,9,12,14,4,2,2,1
2019/4/20,10,80,90,3,2,1,2,1,1,7,3,24,3,4,0,8,10,12,3,2,3,1
2019/4/21,11,61,72,4,1,2,1,2,1,4,11,24,3,4,0,0,2,4,3,3,2,1
2019/4/22,13,86,99,7,1,2,1,1,1,7,3,23,2,5,4,8,11,15,3,2,2,1
2019/4/23,14,96,110,7,2,1,1,1,2,4,12,24,3,8,2,9,10,14,3,3,3,1
2019/4/24,12,89,101,6,1,2,1,1,1,8,3,24,2,9,0,9,12,14,3,2,2,1
2019/4/25,13,105,118,8,1,1,1,1,1,5,5,23,3,16,3,9,11,14,3,6,2,5
2019/4/26,19,99,118,3,2,9,2,2,1,4,9,24,3,10,0,10,11,12,4,2,2,8
2019/4/27,9,85,94,3,1,2,1,1,1,12,3,24,2,4,0,9,11,13,3,2,2,0
2019/4/28,11,64,75,3,2,2,1,1,2,10,8,24,3,4,0,0,3,5,3,2,2,0
2019/4/29,8,59,67,3,1,1,1,1,1,11,3,24,3,4,0,0,2,4,3,3,2,0
2019/4/30,10,88,98,3,2,2,1,1,1,4,4,24,9,5,0,3,10,13,3,10,3,0
2019/5/1,10,58,68,3,1,2,2,1,1,11,3,23,3,4,0,0,3,4,3,2,2,0
2019/5/2,10,92,102,4,1,1,1,2,1,9,3,24,3,5,0,8,11,13,4,10,2,0
2019/5/3,11,83,94,3,2,2,1,1,2,4,3,23,2,4,0,7,11,13,10,4,2,0
2019/5/4,8,76,84,3,1,1,1,1,1,5,3,23,3,4,0,9,10,12,3,2,2,0
2019/5/5,9,49,58,3,1,2,1,1,1,4,3,22,2,4,0,0,2,5,2,3,2,0
2019/5/6,10,52,62,3,2,2,1,1,1,4,4,23,3,4,0,0,3,4,3,2,2,0
2019/5/7,8,82,90,3,1,1,1,1,1,5,3,24,3,7,0,9,11,13,3,2,2,0
2019/5/8,12,76,88,3,2,2,2,1,2,4,3,23,2,4,0,8,11,13,3,3,2,0
2019/5/9,13,83,96,6,1,2,1,2,1,4,3,23,3,13,0,8,10,12,3,2,2,0
2019/5/10,8,100,108,3,1,1,1,1,1,11,3,23,2,9,0,10,13,14,3,6,4,2
2019/5/11,17,96,113,10,2,2,1,1,1,13,7,24,3,5,5,9,11,12,3,2,2,0
2019/5/12,12,66,78,7,1,1,1,1,1,4,5,23,3,11,0,1,2,4,9,2,2,0
2019/5/13,12,83,95,5,1,2,1,1,2,4,3,24,2,9,2,9,12,12,2,2,2,0
2019/5/14,11,95,106,3,2,2,2,1,1,4,3,24,3,10,5,10,10,15,5,3,2,1
2019/5/15,9,105,114,3,1,1,1,2,1,4,4,24,2,11,7,9,14,14,2,10,2,2
2019/5/16,13,125,138,6,2,2,1,1,1,10,5,24,4,14,7,10,15,14,9,10,3,0
2019/5/17,17,118,135,11,1,2,1,1,1,8,3,23,10,15,7,9,10,14,3,9,5,2
2019/5/18,15,110,125,9,1,1,1,1,2,12,8,24,3,12,9,10,11,12,3,2,2,2
2019/5/19,10,98,108,3,2,2,1,1,1,5,10,23,4,15,0,4,3,4,5,10,6,9
2019/5/20,17,122,139,11,1,1,2,1,1,4,3,23,13,15,9,9,11,12,3,9,11,0
2019/5/21,18,113,131,11,1,2,1,2,1,10,3,24,5,14,0,9,12,12,10,7,3,4
2019/5/22,17,122,139,10,2,2,1,1,1,11,7,24,10,11,4,9,12,12,3,9,3,7
2019/5/23,15,126,141,9,1,1,1,1,2,10,5,24,12,13,10,9,10,12,3,11,5,2
2019/5/24,17,146,163,11,1,2,1,1,1,13,10,24,11,14,8,10,12,13,3,10,10,8
2019/5/25,11,135,146,4,2,2,1,1,1,16,10,24,11,14,7,10,12,13,10,2,2,4
2019/5/26,13,99,112,7,1,1,2,1,1,16,11,24,4,11,0,0,2,8,10,6,2,5
2019/5/27,19,164,183,13,1,2,1,1,1,14,3,24,13,14,9,11,12,14,13,13,14,10
2019/5/28,20,158,178,12,2,1,1,2,2,15,13,24,15,16,8,10,12,13,14,13,2,3
2019/5/29,19,144,163,13,1,2,1,1,1,14,6,24,11,16,5,10,12,13,12,15,1,5
2019/5/30,18,143,161,11,2,2,1,1,1,9,4,24,11,15,11,10,10,13,12,13,5,6
2019/5/31,14,149,163,9,1,1,1,1,1,10,7,24,11,16,10,10,12,13,12,12,5,7
2019/6/1,10,130,140,3,1,2,2,1,1,16,12,24,6,12,6,14,11,13,11,2,3,0
2019/6/2,10,90,100,3,2,1,1,1,2,15,11,24,3,13,0,5,2,4,10,2,1,0
2019/6/3,16,152,168,10,1,2,1,1,1,14,7,24,12,16,8,12,12,12,13,14,5,3
2019/6/4,18,156,174,11,1,2,1,2,1,13,7,24,13,17,9,13,12,12,13,14,6,3
2019/6/5,15,152,167,9,2,1,1,1,1,15,4,24,14,15,6,13,12,13,9,14,6,7
2019/6/6,18,169,187,12,1,2,1,1,1,11,12,24,14,17,9,13,12,12,17,12,10,6
2019/6/7,17,163,180,9,1,2,2,1,2,12,9,24,15,16,8,13,11,13,16,14,8,4
2019/6/8,10,126,136,4,2,1,1,1,1,16,14,24,3,10,3,9,12,12,9,2,12,0
2019/6/9,9,83,92,3,1,2,1,1,1,11,7,24,10,11,0,4,2,4,3,3,2,2
2019/6/10,11,107,118,4,2,1,1,2,1,7,3,24,8,14,0,13,12,12,9,2,2,1
2019/6/11,12,128,140,6,1,2,1,1,1,11,7,24,9,14,8,13,12,13,10,2,2,3
2019/6/12,14,120,134,6,1,2,2,1,2,11,3,24,10,13,0,12,11,12,13,6,3,2
2019/6/13,16,141,157,10,2,1,1,1,1,11,3,24,12,17,2,13,11,13,15,13,2,5
2019/6/14,17,158,175,11,1,2,1,1,1,9,10,24,14,17,8,13,12,12,13,14,7,5
2019/6/15,9,92,101,3,1,2,1,1,1,13,3,24,2,8,3,8,10,13,4,2,1,1
2019/6/16,9,97,106,3,2,1,1,1,1,14,10,24,3,15,0,4,3,4,10,2,2,6
2019/6/17,18,145,163,10,1,2,1,2,2,11,9,24,11,17,3,13,10,13,14,13,4,3
2019/6/18,19,158,177,13,1,1,2,1,1,14,10,24,12,17,0,13,12,12,14,13,7,10
2019/6/19,17,167,184,10,2,2,1,1,1,16,13,24,13,17,0,13,10,13,14,13,9,12
2019/6/20,18,168,186,12,1,2,1,1,1,13,10,24,14,16,6,13,12,12,14,14,10,10
2019/6/21,18,160,178,12,2,1,1,1,1,12,11,24,15,17,0,13,11,12,16,12,9,8
2019/6/22,27,148,175,17,2,2,2,1,3,13,11,24,12,11,10,14,10,12,10,9,2,10
2019/6/23,17,100,117,12,1,1,0,2,1,15,10,24,3,11,0,4,2,4,13,8,2,4
2019/6/24,13,137,150,7,1,2,1,1,1,13,11,24,10,15,1,13,12,14,13,5,2,4
2019/6/25,23,160,183,10,1,6,3,1,2,14,10,24,13,16,9,13,10,12,16,9,6,8
2019/6/26,38,173,211,13,1,8,8,5,3,17,10,24,15,17,8,13,12,13,13,14,8,9
2019/6/27,44,162,206,13,1,10,8,7,5,14,12,24,15,17,0,13,12,12,17,14,8,4
2019/6/28,48,177,225,13,1,10,9,9,6,15,13,24,14,18,9,13,12,13,16,11,9,10
2019/6/29,10,141,151,4,2,2,1,1,0,14,8,24,12,14,0,11,12,12,12,9,8,5
2019/6/30,8,101,109,3,1,1,1,1,1,16,9,24,2,15,0,4,2,4,12,3,3,7
2019/7/1,17,150,167,11,1,2,1,1,1,13,7,24,14,15,0,13,12,12,16,12,4,8
2019/7/2,29,168,197,11,1,6,6,2,3,13,10,24,13,17,9,13,12,12,15,12,7,11
2019/7/3,35,179,214,12,1,10,5,4,3,14,11,24,15,17,9,13,12,14,15,14,7,14
2019/7/4,23,161,184,12,1,4,1,2,3,12,11,24,15,17,3,13,12,12,17,14,4,7
2019/7/5,18,159,177,11,1,2,1,1,2,13,11,24,11,17,9,13,11,13,13,15,2,7
2019/7/6,14,124,138,8,2,1,1,1,1,13,13,23,10,12,0,11,11,13,6,2,2,8
2019/7/7,8,106,114,3,1,2,1,0,1,16,9,24,3,13,0,8,3,4,3,7,8,8
2019/7/8,16,144,160,11,1,1,1,1,1,13,9,23,12,16,6,12,11,12,13,9,3,5
2019/7/9,15,139,154,8,1,2,1,2,1,12,7,24,11,15,2,12,11,12,16,10,2,5
2019/7/10,13,150,163,9,1,1,1,0,1,13,11,24,11,16,6,11,11,12,14,12,6,3
2019/7/11,16,143,159,9,1,2,1,2,1,12,7,24,15,15,0,12,12,13,15,10,4,4
2019/7/12,13,146,159,8,2,1,1,0,1,11,6,24,13,15,8,12,10,12,13,7,8,7
2019/7/13,15,129,144,10,1,1,1,1,1,13,10,24,8,14,3,9,11,12,4,10,3,8
2019/7/14,9,88,97,3,1,2,1,1,1,15,8,24,6,4,0,4,3,4,6,3,2,9
2019/7/15,8,106,114,3,1,1,1,1,1,5,3,24,3,14,0,12,11,13,8,4,2,7
2019/7/16,17,143,160,11,1,2,1,1,1,13,7,24,11,14,9,13,12,13,16,4,4,3
2019/7/17,23,169,192,12,1,6,1,1,2,14,13,24,13,18,8,13,11,12,16,11,5,11
2019/7/18,36,171,207,12,1,9,6,5,3,16,13,24,14,15,0,13,12,13,15,15,10,11
2019/7/19,43,178,221,12,2,9,8,7,5,15,13,24,14,16,9,15,12,13,16,12,10,9
2019/7/20,12,146,158,6,1,2,1,1,1,16,10,24,3,12,9,11,12,12,12,11,4,10
2019/7/21,8,113,121,3,1,1,1,1,1,16,12,24,3,16,0,4,2,4,3,13,2,14
2019/7/22,19,170,189,13,1,2,1,1,1,13,12,24,15,16,9,13,12,13,14,15,6,8
2019/7/23,30,173,203,12,1,5,4,5,3,15,12,24,15,15,6,14,12,13,17,11,7,12
2019/7/24,46,174,220,12,1,11,10,8,4,16,12,24,14,13,9,13,10,13,16,14,10,10
2019/7/25,55,176,231,13,1,9,10,11,11,17,13,24,15,16,0,13,12,14,16,13,11,12
2019/7/26,55,187,242,13,1,11,11,10,9,14,13,24,15,16,9,13,10,12,18,14,15,14
2019/7/27,12,171,183,7,1,1,1,1,1,16,14,24,10,13,7,14,11,12,9,16,14,11
2019/7/28,8,119,127,3,2,1,1,0,1,14,13,24,3,13,0,4,2,5,11,14,3,13
2019/7/29,56,185,241,13,1,10,10,11,11,17,13,24,15,15,9,13,12,12,17,13,11,14
2019/7/30,57,188,245,13,1,11,11,10,11,17,14,24,16,16,11,13,11,12,16,13,13,12
2019/7/31,54,187,241,13,1,10,10,10,10,14,12,24,15,16,11,13,12,12,17,14,14,13
2019/8/1,56,196,252,13,1,10,10,11,11,15,13,24,15,15,11,15,12,12,17,15,19,13
2019/8/2,57,180,237,13,1,11,10,11,11,11,13,24,16,15,9,13,12,13,17,12,13,12
2019/8/3,15,174,189,11,1,1,1,0,1,16,13,24,12,13,8,13,11,13,14,12,11,14
2019/8/4,14,144,158,9,1,1,1,1,1,16,11,24,11,14,0,4,2,5,15,14,14,14
2019/8/5,56,188,244,13,1,11,11,10,10,16,13,24,16,17,10,13,12,12,16,13,14,12
2019/8/6,53,190,243,12,1,10,10,10,10,16,13,24,14,15,11,13,11,12,16,15,19,11
2019/8/7,57,193,250,13,2,11,10,11,10,16,13,24,13,15,11,13,12,13,18,13,18,14
2019/8/8,54,189,243,12,1,9,11,11,10,15,12,24,15,17,11,14,11,12,16,15,13,14
2019/8/9,56,192,248,13,1,11,11,10,10,15,13,24,15,15,11,14,12,14,15,13,18,13
2019/8/10,16,164,180,11,1,1,1,1,1,16,10,24,14,14,7,12,12,12,15,15,13,0
2019/8/11,14,124,138,9,1,2,1,0,1,16,13,24,2,14,0,3,2,5,12,12,11,10
2019/8/12,14,136,150,10,1,1,1,0,1,17,14,24,7,12,0,6,2,4,13,13,13,11
2019/8/13,55,188,243,11,1,10,11,11,11,14,13,24,16,16,11,13,12,14,16,13,16,10
2019/8/14,54,184,238,13,1,9,10,10,11,14,15,24,11,14,11,13,12,12,17,15,16,10
2019/8/15,56,187,243,13,1,11,11,10,10,15,14,24,14,16,11,13,12,13,16,13,12,14
2019/8/16,53,181,234,12,1,10,10,10,10,13,15,24,13,15,11,13,12,13,17,13,15,7
2019/8/17,17,172,189,11,2,2,1,0,1,16,15,24,11,13,7,13,12,12,11,12,18,8
2019/8/18,13,133,146,9,1,1,1,0,1,16,15,24,4,14,0,7,2,4,11,15,11,10
2019/8/19,53,174,227,13,1,10,11,10,8,15,14,24,14,15,0,13,12,14,16,15,13,9
2019/8/20,54,182,236,13,1,10,10,10,10,15,13,24,12,16,11,14,12,12,15,15,13,10
2019/8/21,53,184,237,13,1,10,11,10,8,14,13,24,14,15,11,13,11,12,18,13,14,12
2019/8/22,50,175,225,12,1,10,7,10,10,15,13,24,10,15,11,13,11,13,16,14,9,11
2019/8/23,54,183,237,12,1,11,7,11,12,15,14,24,12,15,11,13,12,15,16,14,12,10
2019/8/24,15,148,163,11,1,1,1,0,1,16,12,24,3,14,8,12,11,11,11,11,11,4
2019/8/25,15,116,131,9,2,2,1,0,1,16,10,24,3,14,0,4,2,4,14,12,3,10
2019/8/26,49,177,226,13,1,9,8,9,9,15,13,24,11,15,9,13,12,14,16,15,13,7
2019/8/27,50,179,229,13,1,9,8,9,10,14,12,24,12,17,11,13,11,12,17,13,13,10
2019/8/28,54,178,232,11,1,11,10,9,12,16,10,24,12,14,11,13,10,13,16,13,14,12
2019/8/29,55,182,237,13,1,9,11,10,11,16,12,24,14,16,10,13,12,12,16,13,14,10
2019/8/30,50,173,223,13,1,10,8,7,11,18,8,24,10,16,10,13,11,13,16,11,12,11
2019/8/31,15,171,186,11,1,1,1,0,1,17,11,24,6,14,10,13,12,13,13,13,13,12
2019/9/1,15,126,141,11,1,1,1,0,1,15,14,24,2,15,0,7,2,5,3,17,13,9
2019/9/2,57,184,241,13,2,11,11,10,10,15,13,24,15,17,11,13,12,12,12,14,14,12
2019/9/3,54,170,224,12,1,10,10,10,11,15,14,24,16,15,1,14,12,13,10,14,14,8
2019/9/4,29,176,205,12,1,5,2,3,6,16,10,24,15,17,7,13,10,13,15,14,11,11
2019/9/5,47,179,226,13,1,9,7,7,10,20,12,24,12,16,11,13,12,12,14,14,10,9
2019/9/6,54,178,232,13,1,10,10,10,10,14,14,24,12,16,10,13,12,13,15,14,12,9
2019/9/7,15,150,165,10,1,2,1,0,1,15,15,24,7,13,6,12,11,12,13,10,11,1
2019/9/8,14,125,139,10,1,1,1,0,1,16,14,24,11,12,0,4,2,4,5,12,10,11
2019/9/9,52,170,222,12,1,10,11,10,8,14,12,24,13,15,9,12,11,12,13,13,13,9
2019/9/10,55,189,244,13,1,11,11,10,9,15,13,24,13,17,11,14,11,13,17,15,14,12
2019/9/11,57,177,234,13,2,11,10,11,10,13,11,24,16,16,9,12,12,12,16,15,20,1
2019/9/12,52,182,234,13,1,10,9,9,10,16,12,24,15,17,11,13,12,13,16,13,11,9
2019/9/13,24,182,206,16,1,3,1,2,1,14,10,24,15,16,10,13,12,14,16,14,13,11
2019/9/14,16,136,152,11,1,2,1,0,1,17,10,24,3,14,6,12,10,12,5,9,7,7
2019/9/15,14,120,134,9,1,1,1,1,1,15,10,24,11,13,0,4,2,4,11,13,5,8
2019/9/16,14,131,145,9,1,1,1,1,1,17,14,24,2,13,0,13,11,12,5,11,3,6
2019/9/17,46,182,228,13,1,10,9,9,4,15,11,24,15,18,11,14,12,14,16,12,8,12
2019/9/18,19,172,191,12,1,3,1,1,1,13,12,24,13,16,11,13,11,13,17,14,7,8
2019/9/19,27,168,195,12,2,7,2,1,3,14,9,24,13,16,10,13,13,15,15,12,8,6
2019/9/20,25,159,184,13,1,6,1,2,2,15,11,24,12,17,0,13,11,12,17,10,7,10
2019/9/21,14,118,132,11,1,1,0,0,1,15,8,21,3,11,10,12,11,11,10,2,2,2
2019/9/22,17,87,104,13,1,1,0,1,1,16,9,22,5,5,0,4,3,4,6,2,2,9
2019/9/23,15,140,155,10,1,2,1,0,1,16,7,24,3,15,9,13,11,13,8,8,6,7
2019/9/24,47,171,218,12,1,10,10,10,4,16,15,24,13,17,11,13,11,13,15,13,8,2
