リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算
25,24.8,0,0,26,26.7,0,0,26,25.5,0,0,26,27,0,0,26,25.3,0,0,26,26.9,0,0
25,26.4,0,0,26,27.2,0,0,26,25.8,0,0,26,27.3,0,0,26,25.9,0,0,26,26.6,0,0
25,27,0,0,26,27.3,0,0,26,26,0,0,26,26.8,0,0,26,26.6,0,0,26,26.4,0,0
25,26.9,0,0,26,27.3,0,0,26,25.9,0,0,26,27,0,0,26,26.6,0,0,26,25.9,0,0
25,26.8,0,0,26,27.6,0,0,26,25.9,0,0,26,27.1,0,0,26,27,0,0,26,26.6,0,0
25,26.9,0,0,26,27.6,0,0,26,25.9,0,0,26,26.9,0,0,26,27,0,0,26,26.4,0,0
25,26.9,0,0,26,27.7,0,0,26,26.2,0,0,26,27.2,0,0,26,27.1,0,0,26,26.7,0,0
25,27,0,0,26,27.7,0,0,26,26.4,0,0,26,26.9,0,0,26,27.2,0,0,26,27.1,0,0
25,27.1,0,0,26,27.8,0,0,26,26.5,0,0,26,26.7,0,0,26,27.2,0,0,26,27.2,0,0
25,27.2,0,0,26,28,0,0,26,26.5,0,0,26,27.2,0,0,26,27.2,0,0,26,27.2,0,0
25,27.2,0,0,26,28,0,0,26,26.6,0,0,26,27.3,0,0,26,27.2,0,0,26,27.3,0,0
25,27.4,0,0,26,28,0,0,26,26.8,0,0,26,27.5,0,0,26,27.2,0,0,26,27.4,0,0
25,27.6,0,0,26,28,0,0,26,27.2,0,0,26,27.8,0,0,26,27.2,0,0,26,27.5,0,0
25,27.5,0,0,26,25.3,57,21,26,26.7,0,0,26,27.7,0,0,26,27.2,0,0,26,27.4,0,0
25,27.5,0,0,26,25.1,60,12,26,24.2,1,1,26,27.9,0,0,26,27.1,0,0,26,27.6,0,0
25,27,0,0,26,25.6,60,13,26,24.4,60,60,26,27.2,0,0,26,26.3,1,1,26,26.8,0,0
25,27.4,0,0,26,25.6,60,6,26,24,60,60,26,27.9,0,0,26,24.3,60,60,26,27.3,0,0
25,27.2,0,0,26,24.9,60,16,26,23.8,60,60,26,27.6,0,0,26,23.9,60,60,26,27.2,0,0
25,27.6,0,0,26,25.5,60,9,26,23.7,60,60,26,27.2,0,0,26,23.7,60,60,26,27.7,0,0
25,27.4,0,0,26,25.5,60,15,26,23.9,60,60,26,27.6,0,0,26,23.8,60,60,26,27.2,0,0
25,27.6,0,0,26,25.2,60,16,26,23.7,60,60,26,27.3,0,0,26,23.8,60,60,26,27.6,0,0
25,28,0,0,26,25.4,60,13,26,23.9,60,60,26,27.5,0,0,26,23.8,60,60,26,27.6,0,0
25,28.1,0,0,26,25.5,39,11,26,24,60,60,26,27.5,0,0,26,23.6,60,35,26,27.7,0,0
25,28,0,0,26,27.1,0,0,26,23.5,59,59,26,26.9,0,0,26,24,59,0,26,26.9,0,0
25,28.1,0,0,26,27.3,0,0,26,23.2,0,0,26,27.5,0,0,26,25.9,0,0,26,27.2,0,0
25,28.2,0,0,26,27.3,0,0,26,24.6,0,0,26,27.2,0,0,26,26.4,0,0,26,27.2,0,0
25,28.5,0,0,26,27.3,0,0,26,24.7,0,0,26,27.3,0,0,26,26.8,0,0,26,27.3,0,0
25,28.7,0,0,26,27.2,0,0,26,25.1,0,0,26,27.3,0,0,26,27,0,0,26,27.3,0,0
25,28.8,0,0,26,27.4,0,0,26,25.3,0,0,26,27.3,0,0,26,27.2,0,0,26,27.6,0,0
25,28.9,0,0,26,27.8,0,0,26,25.7,0,0,26,28.1,0,0,26,27.2,0,0,26,27.7,0,0
25,28.9,0,0,26,27.8,0,0,26,25.9,0,0,26,27.8,0,0,26,27.2,0,0,26,27.9,0,0
25,29,0,0,26,27.8,0,0,26,25.8,0,0,26,27.6,0,0,26,27.2,0,0,26,27.9,0,0
25,29,0,0,26,28,0,0,26,26,0,0,26,27.6,0,0,26,27.3,0,0,26,28,0,0
25,29,0,0,26,28.1,0,0,26,26.2,0,0,26,28.1,0,0,26,27.3,0,0,26,28,0,0
25,29,0,0,26,28.1,0,0,26,26.4,0,0,26,28,0,0,26,27.2,0,0,26,28.1,0,0
25,29.2,0,0,26,28.3,0,0,26,26.6,0,0,26,27.7,0,0,26,27.3,0,0,26,28.1,0,0
25,29.1,0,0,26,28.6,0,0,26,27.1,0,0,26,27.9,0,0,26,27.3,0,0,26,28.3,0,0
25,29.2,0,0,26,28.6,0,0,26,27.2,0,0,26,28,0,0,26,27.2,0,0,26,28.3,0,0
25,29.3,0,0,26,28.7,0,0,26,27.3,1,1,26,27.8,0,0,26,27.5,0,0,26,28.4,0,0
25,29.3,0,0,26,28.6,0,0,26,24.8,60,60,26,28,0,0,26,27.4,0,0,26,28.3,0,0
23,27.4,20,20,26,27.2,0,0,26,23.9,60,60,26,27.2,0,0,26,26.4,0,0,26,27.6,0,0
23,24.5,60,60,26,27.5,0,0,26,23.9,60,60,26,27.4,0,0,26,26.4,0,0,26,28,0,0
23,23.2,60,60,26,27,0,0,26,23.9,60,60,26,27.2,0,0,26,26,0,0,26,27.2,0,0
23,23.4,60,60,26,26.9,0,0,26,24.1,60,60,26,27.2,0,0,26,26.2,0,0,26,27.2,0,0
23,23.8,60,60,26,27.2,0,0,26,24.1,60,60,26,27.6,0,0,26,26.4,0,0,26,27.7,0,0
24,23.6,60,60,26,27.1,0,0,26,24.4,60,60,26,27.6,0,0,26,27.1,0,0,26,27.4,0,0
26,23.4,45,45,26,27.3,0,0,26,24.1,60,60,26,27.5,0,0,26,26,0,0,26,27.2,0,0
26,26,0,0,26,27.4,0,0,26,23.9,59,59,26,27.2,0,0,26,27,0,0,26,26.8,0,0
26,26.8,0,0,26,27.2,0,0,26,23.6,0,0,26,27.2,0,0,26,27.3,0,0,26,27.4,0,0
26,27.2,0,0,26,27.3,0,0,26,24.9,0,0,26,27.6,0,0,26,27.4,0,0,26,27.8,0,0
26,27.3,0,0,26,27.9,0,0,26,25,0,0,26,27.5,0,0,26,27.3,0,0,26,28.1,0,0
26,27.4,0,0,26,28.1,0,0,26,25.2,0,0,26,28,0,0,26,27.3,0,0,26,28.2,0,0
26,27.3,0,0,26,28.1,0,0,26,25.6,0,0,26,28,0,0,26,27.5,0,0,26,28.5,0,0
26,27.6,0,0,26,28.3,0,0,26,25.8,0,0,26,28.4,0,0,26,27.8,0,0,26,28.6,0,0
26,27.6,0,0,26,28.4,0,0,26,26,0,0,26,28.3,0,0,26,28,0,0,26,28.8,0,0
