リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算
26,27.1,0,0,25,26,0,0,26,27.5,0,0,24,27,0,0,25,28.1,0,0,25,27.8,0,0
26,27,0,0,25,26.1,0,0,26,27.5,0,0,24,27,0,0,25,28.3,0,0,25,27.9,0,0
26,26.9,0,0,25,26.2,0,0,26,27.5,0,0,24,27.1,0,0,25,28.4,0,0,25,28,0,0
26,27,0,0,25,26.2,0,0,26,27.5,0,0,24,27.2,0,0,25,28.4,0,0,25,28.1,0,0
26,27,0,0,25,26.3,0,0,26,27.6,0,0,24,27.2,0,0,25,28.5,0,0,25,28.1,0,0
26,27,0,0,25,26.3,0,0,26,27.6,0,0,24,27.3,0,0,25,28.5,0,0,25,28.2,0,0
26,25.9,27,7,25,26.4,0,0,26,26.2,27,9,24,27.3,0,0,25,28.7,0,0,25,28.3,0,0
24,25.9,60,29,25,26.2,0,0,24,25.7,60,33,24,25.9,27,27,25,28.6,0,0,25,28.5,0,0
24,24.7,60,60,25,23.8,0,0,24,24,60,60,23,25.5,60,60,25,26.5,0,0,25,26.5,0,0
24,24.7,60,46,25,23.1,0,0,24,24.3,60,14,24,25.2,60,60,25,26.1,0,0,25,26,0,0
25,25.5,60,12,25,23.9,0,0,25,25.3,60,9,24,25.2,60,60,25,26.7,0,0,25,26.5,0,0
26,26,60,15,25,23.7,0,0,26,25.8,60,0,24,25.2,60,60,25,26.8,0,0,25,26.6,0,0
26,25.6,60,20,25,23.8,0,0,26,25.4,60,22,24,25.3,60,42,25,27.8,0,0,25,27.5,0,0
25,25.1,60,28,25,23.4,0,0,25,25,60,33,24,25.2,60,60,25,27.2,0,0,25,27,0,0
25,24.9,60,18,25,22.4,0,0,25,24.9,60,24,24,25.2,60,60,25,26.5,0,0,25,26.4,0,0
25,25.1,60,30,25,23.5,0,0,25,25,60,32,23,25.1,60,60,25,27.1,0,0,25,27,0,0
25,24.9,60,18,25,22.4,0,0,25,25,60,19,23,25.1,60,60,25,26.5,0,0,25,26.5,0,0
25,25.4,60,9,25,23.8,0,0,25,25.1,60,8,23,25.2,48,48,25,27.3,0,0,25,27.2,0,0
25,26.4,60,4,25,25.3,0,0,25,26.1,60,4,23,23,0,0,25,28.2,0,0,25,28.1,0,0
25,25,60,31,25,25.5,0,0,25,25.4,60,60,23,22.9,0,0,25,28.2,0,0,25,28.2,0,0
25,25,59,14,25,24.1,0,0,25,24.7,59,28,23,22.3,0,0,25,26.7,0,0,25,26.6,0,0
25,25.7,0,0,25,24.8,0,0,25,25.7,0,0,23,24.6,0,0,25,27.2,0,0,25,27.2,0,0
25,26.7,0,0,25,25.6,0,0,25,26.9,0,0,23,25.8,0,0,25,28.1,0,0,25,28,0,0
25,26.9,0,0,25,25.9,0,0,25,27.2,0,0,23,26.2,0,0,25,28.5,0,0,25,28.2,0,0
25,26.9,0,0,25,26.1,0,0,25,27.3,0,0,23,26.6,0,0,25,28.7,0,0,25,28.5,0,0
25,26.9,0,0,25,26.2,0,0,25,27.4,0,0,23,27,0,0,25,28.9,0,0,25,28.6,0,0
25,26.9,0,0,25,26.3,0,0,25,27.4,0,0,23,27.1,0,0,25,29,0,0,25,28.7,0,0
25,27,0,0,25,26.3,0,0,25,27.4,0,0,23,27.2,0,0,25,29,0,0,25,28.7,0,0
25,27,0,0,25,26.4,0,0,25,27.6,0,0,23,27.4,0,0,25,29,0,0,25,28.8,0,0
25,27,0,0,25,26.5,0,0,25,27.5,0,0,23,27.4,0,0,25,29,0,0,25,28.9,0,0
25,25.9,25,25,25,26.5,0,0,25,26.3,25,25,23,25.3,0,0,25,27.8,25,25,25,27.9,25,25
25,25.1,60,48,25,25.2,0,0,25,25.1,60,60,23,25.8,32,32,25,26.2,60,60,25,26.7,60,60
25,25.1,60,32,25,24.5,0,0,25,24.8,60,17,23,25.4,60,60,25,26.4,60,60,25,26.9,60,60
26,25.9,60,13,25,24.1,0,0,26,25.7,60,5,24,25.1,60,60,25,27,60,60,25,27,60,60
26,25.9,60,26,25,24.2,0,0,26,25.9,60,16,24,25.2,60,60,25,27.3,60,60,25,27.1,60,60
26,26.1,60,15,25,23.5,0,0,26,25.8,60,0,24,25.2,60,60,25,27.3,60,60,25,26.8,60,60
26,26,60,20,25,22.7,0,0,26,25.9,60,5,24,25.2,60,60,25,27.4,60,60,25,26.8,60,60
24,25.2,60,60,25,22.8,0,0,24,25,60,60,24,25.3,60,60,25,27.3,60,60,25,26.8,60,60
24,24.9,60,60,25,22.9,0,0,24,24.3,60,60,24,25.3,60,60,25,27.1,60,60,25,26.8,60,60
24,24.8,60,41,25,24.2,0,0,24,24.4,60,20,24,25,60,60,25,27.2,60,60,25,27,60,60
25,24.8,60,50,25,23.3,0,0,25,25.1,60,19,24,25.1,60,60,25,27.4,60,60,25,27.1,60,60
25,25.1,60,24,25,22.9,0,0,25,24.9,60,27,24,25,56,56,25,27.1,60,60,25,27,60,60
25,25,60,32,25,23.7,0,0,25,24.9,60,31,25,23.3,0,0,25,26.1,42,42,25,26.1,42,42
25,24.9,60,20,25,24.5,0,0,25,24.8,60,60,25,23.3,0,0,25,26.8,0,0,25,26.2,0,0
25,25.1,59,22,25,25.2,0,0,25,24.9,59,6,25,23.7,0,0,25,27.4,0,0,25,26.9,0,0
25,24.6,0,0,25,25.7,0,0,25,25.4,0,0,25,24.1,0,0,25,28,0,0,25,27.6,0,0
25,26.3,0,0,25,26.1,0,0,25,27.1,0,0,25,26.2,0,0,25,28.5,0,0,25,28.1,0,0
