リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算
23,25.5,0,0,23,25.6,0,0,23,25.7,0,0,23,25.7,0,0,23,25.7,0,0,23,26.1,0,0
23,25.7,0,0,23,25.7,0,0,23,25.7,0,0,23,25.8,0,0,23,25.7,0,0,23,26.1,0,0
23,25.7,0,0,23,25.8,0,0,23,25.8,0,0,23,25.8,0,0,23,25.8,0,0,23,26.2,0,0
23,23.6,0,0,23,25.6,0,0,23,23.8,0,0,23,26.1,0,0,23,25.5,0,0,23,23.7,0,0
23,24.7,28,28,23,24.7,28,28,23,24.6,29,28,23,24.7,28,28,23,24.8,28,28,23,24.8,28,28
23,23.9,60,60,23,23.3,60,60,23,24.3,60,60,23,23.4,60,60,23,23.6,60,60,23,24.1,60,60
23,23.4,60,60,23,22.9,60,48,23,23.9,60,60,23,23.2,60,60,23,23.2,60,60,23,23.7,60,60
23,23.1,60,60,23,23,60,39,23,23.4,60,60,23,22.8,60,60,23,22.7,60,60,23,23.3,60,60
23,23,60,60,23,23,60,40,23,23.3,60,60,23,22.8,60,60,23,23.2,60,46,23,23.2,60,60
23,23,60,60,23,22.9,60,33,23,23.4,60,60,23,22.8,60,46,23,23.1,60,46,23,23.3,60,60
23,22.8,60,60,23,23.1,60,9,23,23.3,60,60,23,23.1,60,26,23,23,60,40,23,23.1,60,60
23,22.9,60,60,23,23,60,26,23,23.4,60,60,23,23,60,41,23,22.8,60,48,23,23.2,60,60
23,22.7,60,48,23,23,60,0,23,23,60,60,23,23,60,6,23,23.1,60,30,23,22.9,60,60
23,22.7,59,9,23,22.8,59,36,23,22.8,59,44,23,22.8,59,9,23,22.8,59,27,23,22.9,59,29
23,23.6,0,0,23,23.4,0,0,23,23.7,0,0,23,23.7,0,0,23,23.6,0,0,23,24,0,0
23,24.6,0,0,23,24.5,0,0,23,24.7,0,0,23,24.8,0,0,23,24.6,0,0,23,25.2,0,0
23,25,0,0,23,25,0,0,23,25.1,0,0,23,25.2,0,0,23,25.2,0,0,23,25.5,0,0
23,25.1,0,0,23,25.2,0,0,23,25.2,0,0,23,25.3,0,0,23,25.2,0,0,23,25.6,0,0
23,25.2,0,0,23,25.3,0,0,23,25.3,0,0,23,25.3,0,0,23,25.3,0,0,23,25.7,0,0
23,25.3,0,0,23,25.3,0,0,23,25.3,0,0,23,25.4,0,0,23,25.3,0,0,23,25.8,0,0
23,25.3,0,0,23,25.3,0,0,23,25.4,0,0,23,25.4,0,0,23,25.3,0,0,23,25.8,0,0
23,25.3,0,0,23,25.4,0,0,23,25.4,0,0,23,25.5,0,0,23,25.4,0,0,23,25.9,0,0
23,25.4,0,0,23,25.4,0,0,23,25.5,0,0,23,25.5,0,0,23,25.5,0,0,23,25.9,0,0
23,25.4,0,0,23,25.5,0,0,23,25.5,0,0,23,25.5,0,0,23,25.5,0,0,23,25.9,0,0
23,25.5,0,0,23,25.5,0,0,23,25.6,0,0,23,25.6,0,0,23,25.5,0,0,23,26,0,0
23,25.6,0,0,23,25.6,0,0,23,25.7,0,0,23,25.6,0,0,23,25.6,0,0,23,26.1,0,0
23,25.6,0,0,23,25.6,0,0,23,25.7,0,0,23,25.7,0,0,23,25.7,0,0,23,26.1,0,0
23,25.8,0,0,23,25.5,0,0,23,25.8,0,0,23,25.8,0,0,23,25.7,0,0,23,26.2,0,0
23,25.8,0,0,23,25.6,0,0,23,25.8,0,0,23,25.8,0,0,23,25.6,0,0,23,26.2,0,0
23,26,0,0,23,25.8,0,0,23,26,0,0,23,26.1,0,0,23,25.9,0,0,23,26.3,0,0
23,26.1,0,0,23,26,0,0,23,26.2,0,0,23,26.2,0,0,23,26,0,0,23,26.4,0,0
23,26.2,0,0,23,26.1,0,0,23,26.2,0,0,23,26.3,0,0,23,26.1,0,0,23,26.5,0,0
23,26.4,0,0,23,26.5,0,0,23,26.5,0,0,23,26.8,0,0,23,26.5,0,0,23,26.8,0,0
23,26.4,0,0,23,26.7,0,0,23,26.6,0,0,23,27,0,0,23,26.8,0,0,23,27.1,0,0
23,26.5,0,0,23,26.8,0,0,23,26.4,0,0,23,27,0,0,23,26.8,0,0,23,26.9,0,0
23,24.9,38,38,23,24.9,38,38,23,25.1,38,38,23,24.8,38,38,23,24.8,38,38,23,25,38,38
23,23.3,60,60,23,22.8,60,58,23,23.6,60,60,23,23,60,34,23,23,60,43,23,23.3,60,60
23,23,59,59,23,22.8,59,0,23,23.1,59,59,23,23,59,22,23,23,59,33,23,22.8,59,59
23,23.7,0,0,23,24,0,0,23,24,0,0,23,24.2,0,0,23,23.6,0,0,23,23.7,0,0
23,24.6,0,0,23,25.3,0,0,23,25,0,0,23,25.4,0,0,23,24.7,0,0,23,25.1,0,0
23,25.2,0,0,23,25.7,0,0,23,25.3,0,0,23,25.8,0,0,23,25.3,0,0,23,25.6,0,0
23,25.5,0,0,23,25.8,0,0,23,25.6,0,0,23,26,0,0,23,25.4,0,0,23,26,0,0
23,25.6,0,0,23,26,0,0,23,25.8,0,0,23,26.1,0,0,23,25.6,0,0,23,26.2,0,0
23,25.8,0,0,23,26,0,0,23,25.9,0,0,23,26.2,0,0,23,25.7,0,0,23,26.2,0,0
