,äÓñ{ïœêîÇÃÇ›,+ê›íËâ∑ìx,+ãÛí≤â“ì≠éûä‘,ëSïœêîÇ†ÇË
628,6.5,5.64,24.13,31.41
630,47.15,44.46,6.2,10.27
631,20.8,29.56,16.21,3.63
635,2.81,1.81,3.05,0.35
636,3.52,2.07,2.22,1.44
637,6.46,10.07,1.01,2.05
638,6.34,10.93,5.77,3.65
639,2.52,2.57,2.82,0.02
640,4.49,6.59,2.52,5.2
641,1.9,1.9,8.97,4.39
642,31.28,34.97,12.34,9.79
643,19.36,22.63,16.54,14.06
644,23.09,29.82,7.34,3.88
645,32.37,49.56,17.84,19.76
647,4.91,10.78,15.17,9.8
648,11.73,1.21,9.29,11.3
649,10.98,38.57,24.24,23.5
650,15.09,7.89,14.95,21.5
651,32.47,33.67,7.67,6.82
652,20.16,18.44,9.49,10.64
653,13.46,11.39,8.15,10.17
654,4.54,11.96,12.67,15.22
655,34.57,14.84,0.57,2.15
657,1.79,12.23,1.62,2.12
660,1.65,3.59,0.24,1.26
662,1.36,2.13,1.76,0.46
663,0.78,2.87,5.25,3.16
664,0.89,0.09,2.14,0.41
665,1.72,2.89,2.66,0.12
666,3.82,13.66,10.42,8.36
667,18.95,23.45,12.52,4.68
668,8.42,5.95,0.36,5.44
669,12.06,10.57,38.93,24.36
671,10.23,13.68,11.9,9.26
672,8.22,4.87,11.07,11.58
674,13.49,9.14,12.45,27.39
675,19.94,21.97,21.05,22.73
676,140.58,134.87,45.06,36.65
678,13.12,11.55,28.18,23.27
679,19.61,1.8,7.52,4.57
680,7.55,0.38,11.26,8.5
681,0.06,2.24,6.21,2.64
682,10.28,13.36,8.23,8.18
683,2.45,4.65,5.03,2.45
684,7.73,14.58,12.55,10.71
685,3.07,2.26,0.7,1.32
686,0.07,4.48,1.15,0.76
687,3.18,14.17,6.12,5.43
689,1.05,5.39,2.08,3.22
690,16.43,6.79,8.48,3.64
691,2.24,14.57,18.07,12.74
692,14.37,15.74,17.97,10.31
694,13.09,121.77,20.38,29.24
696,1.9,21.0,9.87,6.73
697,121.15,167.72,59.1,37.77
699,27.41,34.38,6.74,22.06
700,0.43,21.55,0.06,3.87
701,15.15,28.16,0.02,6.34
702,10.44,22.11,9.75,10.9
703,63.13,110.04,13.14,6.42
705,5.44,1.2,2.4,0.77
706,7.94,1.78,1.17,0.08
708,1.83,2.35,0.32,1.39
709,0.73,1.71,1.22,1.17
711,4.74,6.2,2.55,1.54
712,4.48,6.31,3.97,2.08
714,5.26,14.91,8.14,5.98
716,30.96,50.78,44.16,46.0
717,54.82,89.11,26.27,16.51
718,28.36,43.97,7.34,7.64
720,6.27,16.09,35.35,31.8
721,27.35,23.33,20.35,29.75
722,12.5,14.99,8.12,7.86
724,69.66,145.59,28.17,37.63
725,7.63,22.84,21.48,16.37
726,10.6,23.54,0.11,4.26
727,36.64,45.41,35.42,23.14
728,13.65,5.17,30.78,32.38
730,8.06,6.05,0.84,1.44
731,4.2,4.02,1.46,2.48
733,6.25,3.34,1.13,0.24
734,0.42,1.5,1.69,0.4
735,3.16,7.17,4.46,3.61
736,1.91,2.75,4.65,3.85
737,5.0,3.9,4.86,3.28
738,0.46,31.52,1.29,8.4
739,16.0,38.34,6.47,8.82
740,25.45,42.45,23.15,21.06
741,17.01,3.66,20.92,8.44
743,48.98,57.74,20.28,4.96
744,0.86,27.58,37.46,27.46
745,0.08,29.53,15.4,12.01
746,50.56,62.64,32.67,36.01
748,38.26,15.16,12.82,19.83
749,7.04,6.8,9.24,12.63
750,8.12,22.4,11.65,14.48
751,68.3,29.29,23.96,6.07
752,9.43,95.89,42.03,70.02
754,71.49,186.15,65.1,35.99
755,12.53,8.22,8.88,9.7
756,3.02,4.6,19.0,21.64
759,75.72,81.95,33.07,22.7
760,48.29,40.7,2.03,7.35
762,12.8,26.55,1.34,3.01
763,39.43,21.89,17.21,23.17
764,1.55,26.09,12.51,6.96
767,22.96,29.67,19.96,7.25
768,25.28,16.05,21.17,19.85
769,86.91,118.56,60.98,65.86
772,19.76,20.86,6.12,14.85
774,29.55,12.89,7.25,18.37
775,28.55,100.13,34.84,15.37
776,18.5,19.93,6.11,4.84
777,4.93,8.98,4.12,2.2
778,2.71,5.12,2.5,2.61
779,2.6,7.66,1.74,2.35
780,4.23,4.56,0.58,0.03
781,2.12,8.37,0.79,0.1
782,4.88,7.21,6.05,4.54
783,0.32,7.69,4.24,0.12
784,1.97,12.67,3.02,6.38
791,8.82,18.35,9.25,0.47
793,2.23,23.09,14.97,4.64
794,15.29,22.42,23.64,15.01
796,34.07,42.86,5.72,15.99
797,9.81,35.38,9.3,9.34
799,13.46,4.38,0.01,10.53
801,5.66,13.94,1.27,2.22
802,3.21,3.4,1.04,0.97
803,0.23,2.53,0.28,4.34
804,1.77,2.99,0.99,2.65
805,2.16,4.99,0.58,1.42
807,0.82,2.67,2.1,1.85
808,3.08,11.42,0.62,3.15
809,12.05,9.32,6.33,12.28
810,1.38,46.38,5.78,6.69
811,70.07,0.68,69.32,51.11
812,2.34,4.46,15.92,5.76
814,26.94,45.0,36.01,24.04
816,13.17,30.8,19.7,15.3
817,5.61,20.7,20.69,15.13
819,14.8,8.67,15.05,27.43
820,31.21,50.22,16.43,21.14
821,71.81,24.73,33.19,56.6
822,7.41,3.63,9.55,17.26
823,88.23,119.73,19.92,4.17
825,1.42,6.17,0.03,3.97
827,0.7,5.74,1.26,1.83
829,4.49,9.25,0.62,0.29
830,3.46,8.54,3.21,0.82
831,14.49,19.23,7.15,4.0
833,44.7,63.74,3.04,2.15
834,31.09,11.3,13.69,5.56
835,15.37,3.32,7.86,15.82
836,16.69,3.18,7.44,17.85
837,2.64,5.25,9.48,10.33
840,34.66,37.01,8.35,15.46
841,0.42,15.92,14.99,17.24
842,14.91,13.14,25.1,14.53
843,15.1,27.2,16.14,16.06
844,5.88,8.75,13.72,12.7
845,14.37,10.76,36.01,8.51
846,13.15,21.75,15.62,10.47
847,3.84,12.66,3.82,1.2
848,2.2,1.89,32.53,18.2
849,2.37,4.5,6.57,0.86
850,8.19,17.25,5.13,9.43
851,1.86,7.73,4.51,2.96
852,1.68,7.61,1.37,1.66
853,0.26,0.99,0.81,1.02
855,1.97,5.9,1.51,1.74
857,5.36,6.84,1.14,2.67
858,9.08,6.06,27.33,38.45
859,140.27,140.56,15.12,28.74
860,70.83,41.2,9.67,4.21
861,38.65,50.62,10.6,1.65
863,27.92,39.55,13.9,13.9
864,17.5,40.03,1.51,4.31
865,160.69,156.26,83.65,87.47
866,19.15,18.42,0.29,4.72
867,8.44,11.68,4.12,4.63
868,22.02,22.12,17.69,19.58
869,14.69,22.6,15.02,17.63
870,21.85,27.13,3.82,1.77
876,2.21,3.95,1.65,0.49
879,2.7,3.38,0.45,3.23
880,2.78,0.26,7.53,2.91
881,9.89,13.12,12.03,5.71
882,7.22,9.37,13.59,0.33
884,75.88,77.79,29.65,47.88
886,19.56,5.54,22.28,6.62
887,34.33,41.88,5.14,7.3
890,36.57,53.13,1.06,4.1
891,50.42,61.92,35.71,36.97
893,11.38,31.87,7.5,2.22
896,2.55,12.03,1.44,1.79
899,1.66,7.87,1.89,2.01
900,4.26,4.95,1.05,0.88
901,7.14,12.36,1.45,0.9
902,0.53,8.77,2.49,0.8
903,11.95,13.45,0.88,0.75
904,4.53,2.6,6.01,3.67
905,0.33,2.56,0.38,6.14
906,207.12,221.19,15.48,28.64
907,16.54,35.18,7.34,0.06
911,10.28,42.35,11.39,5.57
913,10.72,27.99,0.8,9.91
914,17.12,2.48,0.49,22.13
916,0.54,22.45,17.17,11.71
918,25.51,34.98,3.95,9.0
920,63.97,68.34,22.55,23.75
921,36.52,85.4,32.54,23.1
922,11.09,31.84,2.79,5.16
923,0.8,18.65,1.53,3.42
924,0.5,4.17,4.66,1.63
925,62.04,188.2,20.15,9.19
926,4.57,8.81,5.57,1.93
927,2.55,6.74,7.69,4.75
929,4.35,1.88,2.83,2.2
931,22.42,42.67,3.89,12.49
932,9.39,30.63,16.37,1.34
933,10.02,23.12,23.54,12.7
934,17.44,50.28,40.62,32.42
935,1.4,14.83,3.73,15.19
936,5.33,5.75,1.64,2.7
937,3.12,19.24,1.18,22.5
938,7.29,18.69,10.46,5.51
940,15.02,21.14,24.14,19.83
942,25.69,9.08,4.76,10.6
943,6.98,18.36,3.06,6.66
945,4.18,7.32,3.8,2.8
946,3.81,9.95,0.51,1.73
950,3.71,10.95,0.4,2.86
951,3.01,6.12,5.37,2.48
952,0.28,1.04,3.56,1.49
953,4.71,8.58,7.25,5.8
954,17.44,19.97,30.94,14.47
955,1.05,16.07,23.26,24.9
956,16.84,17.48,30.89,21.96
957,240.78,254.41,12.9,2.82
958,44.18,69.45,11.57,1.16
959,17.72,35.23,23.77,20.33
960,7.24,8.14,13.51,2.73
962,55.64,47.86,20.9,20.88
963,5.36,14.19,11.8,27.81
964,16.56,28.79,17.56,9.44
965,26.85,41.63,18.86,24.86
968,7.85,16.51,16.15,14.82
969,2.74,3.43,2.6,2.43
970,2.28,8.05,1.2,4.68
972,17.57,21.93,13.07,12.21
973,3.26,4.61,0.88,0.88
974,1.32,0.98,1.19,0.93
975,2.52,2.67,6.0,4.73
976,1.19,1.41,3.74,4.82
977,4.66,7.6,6.34,5.22
978,94.34,66.11,7.67,12.38
979,39.03,73.15,61.69,38.0
980,64.32,69.63,45.27,45.08
981,10.03,70.34,17.55,18.69
982,34.69,19.16,30.05,30.21
983,116.75,147.14,100.51,103.21
985,24.79,26.97,13.15,9.21
986,28.13,31.08,25.12,13.59
987,95.34,131.99,48.67,48.28
989,26.9,24.93,14.83,20.64
990,14.72,3.48,2.03,20.8
991,8.96,10.46,4.51,4.75
992,1.68,4.33,3.44,8.6
993,10.31,13.16,18.41,13.87
994,2.0,3.52,1.72,2.42
995,0.34,2.67,0.4,0.75
996,5.67,10.27,2.64,7.37
1000,7.93,8.81,2.14,6.81
1001,4.77,5.59,1.42,2.54
1003,78.52,80.52,11.41,3.51
1004,18.17,31.85,2.3,0.28
1005,82.51,126.8,33.42,29.59
1006,46.38,49.32,11.81,12.37
1007,2.76,17.5,17.12,18.99
1008,14.87,18.65,35.24,32.06
1009,30.09,25.32,36.42,37.95
1010,30.97,26.71,8.76,5.88
1013,7.29,24.38,14.68,25.6
1015,14.07,16.81,4.31,3.23
1016,3.3,4.22,12.13,14.49
1018,0.89,7.47,1.44,3.64
1020,1.15,4.25,4.64,2.81
1021,7.38,10.87,8.63,10.23
1022,1.11,1.91,0.67,0.52
1023,3.08,6.02,7.26,5.5
1024,4.73,9.0,0.04,0.38
1026,57.48,82.91,33.56,23.06
1027,3.66,10.39,3.99,0.82
1028,69.76,61.82,19.96,9.58
1029,24.89,13.4,19.26,13.69
1031,4.03,34.85,12.1,8.85
1033,31.18,33.59,17.3,20.81
1034,27.18,49.24,36.5,28.94
1035,28.42,27.74,9.65,15.14
1036,25.63,33.12,16.06,15.63
1039,12.57,18.01,8.24,10.12
1040,10.06,0.84,0.36,0.4
1041,6.65,2.35,0.43,1.1
1042,1.78,1.38,2.37,1.3
1043,2.19,4.19,1.2,0.43
1044,3.01,8.76,5.46,4.74
1045,0.36,0.63,1.32,2.03
1047,1.56,1.8,1.67,0.0
1048,0.53,4.29,1.29,0.29
1050,21.23,26.13,16.14,12.21
1051,23.91,14.52,16.03,1.72
