,年,月,日,曜日,曜日_月,曜日_火,曜日_水,曜日_木,曜日_金,曜日_土,曜日_日,休日,風速,相対湿度,蒸気圧,全天日射量,平均気温,最高気温,最低気温,降水量,日照時間,日時
2018-04-11,2018,4,11,2,0,0,1,0,0,0,0,1,2.4083333333333337,65.08333333333333,12.85,0.6966666666666668,17.8,21.4,13.2,0.0,6.0,2018-04-11
2018-04-12,2018,4,12,3,0,0,0,1,0,0,0,1,1.6375000000000002,59.958333333333336,13.079166666666666,0.8466666666666666,20.216666666666665,26.5,15.5,0.0,9.700000000000001,2018-04-12
2018-04-13,2018,4,13,4,0,0,0,0,1,0,0,1,2.850000000000001,33.5,5.7625,1.05125,16.4625,20.4,12.9,0.0,11.8,2018-04-13
2018-04-14,2018,4,14,5,0,0,0,0,0,1,0,0,1.8750000000000002,66.66666666666667,11.6,0.36749999999999994,16.258333333333336,19.9,12.9,0.0,1.2,2018-04-14
2018-04-15,2018,4,15,6,0,0,0,0,0,0,1,0,2.4916666666666667,75.66666666666667,15.966666666666667,0.26375,18.104166666666668,22.1,13.5,11.5,0.4,2018-04-15
2018-04-16,2018,4,16,0,1,0,0,0,0,0,0,1,2.4625,47.458333333333336,7.870833333333334,0.7195833333333331,15.649999999999999,19.7,12.1,0.0,0.9,2018-04-16
2018-04-17,2018,4,17,1,0,1,0,0,0,0,0,1,1.4041666666666666,79.25,11.587499999999999,0.18416666666666667,13.283333333333337,15.0,11.9,1.0,0.0,2018-04-17
2018-04-18,2018,4,18,2,0,0,1,0,0,0,0,1,1.6500000000000004,94.45833333333333,13.883333333333331,0.27375,13.608333333333334,16.5,12.3,16.5,2.6,2018-04-18
2018-04-19,2018,4,19,3,0,0,0,1,0,0,0,1,1.025,77.83333333333333,13.854166666666664,0.9558333333333334,17.295833333333334,22.3,12.4,0.0,8.4,2018-04-19
2018-04-20,2018,4,20,4,0,0,0,0,1,0,0,1,1.6541666666666666,61.041666666666664,12.166666666666666,1.0479166666666668,20.23333333333333,26.4,14.1,0.0,12.0,2018-04-20
2018-04-21,2018,4,21,5,0,0,0,0,0,1,0,0,0.9208333333333337,64.41666666666667,13.820833333333333,1.0750000000000004,21.366666666666664,26.3,15.6,0.0,12.3,2018-04-21
2018-04-22,2018,4,22,6,0,0,0,0,0,0,1,0,0.7583333333333333,66.75,15.291666666666666,1.0625000000000002,23.53333333333333,29.6,17.3,0.0,12.1,2018-04-22
2018-04-23,2018,4,23,0,1,0,0,0,0,0,0,1,1.4249999999999998,79.95833333333333,15.058333333333335,0.2570833333333333,17.499999999999996,19.7,15.9,0.0,0.0,2018-04-23
2018-04-24,2018,4,24,1,0,1,0,0,0,0,0,1,0.8291666666666666,83.5,16.970833333333335,0.28291666666666665,18.924999999999997,22.2,16.0,0.0,0.1,2018-04-24
2018-04-25,2018,4,25,2,0,0,1,0,0,0,0,1,1.2416666666666667,95.08333333333333,20.916666666666664,0.355,19.9,22.2,17.5,51.5,2.9,2018-04-25
2018-04-26,2018,4,26,3,0,0,0,1,0,0,0,1,3.262499999999999,55.833333333333336,11.645833333333329,1.08125,19.841666666666665,25.5,15.7,0.0,9.8,2018-04-26
2018-04-27,2018,4,27,4,0,0,0,0,1,0,0,1,1.1083333333333332,70.75,14.975000000000001,0.5654166666666667,20.029166666666665,23.4,16.8,0.0,2.7000000000000006,2018-04-27
2018-04-28,2018,4,28,5,0,0,0,0,0,1,0,0,2.3625000000000003,49.833333333333336,11.283333333333333,1.1379166666666662,21.412499999999998,28.4,16.0,0.0,12.4,2018-04-28
2018-04-29,2018,4,29,6,0,0,0,0,0,0,1,0,1.508333333333333,66.45833333333333,15.337500000000004,1.0904166666666668,21.3625,26.6,16.1,0.0,12.0,2018-04-29
2018-04-30,2018,4,30,0,1,0,0,0,0,0,0,0,1.4624999999999997,64.79166666666667,15.908333333333333,0.9504166666666666,22.108333333333334,26.4,18.0,0.0,8.900000000000002,2018-04-30
2018-05-01,2018,5,1,1,0,1,0,0,0,0,0,1,1.3416666666666666,59.041666666666664,14.958333333333334,1.0720833333333333,24.34583333333333,31.2,18.4,0.0,12.299999999999999,2018-05-01
2018-05-02,2018,5,2,2,0,0,1,0,0,0,0,1,1.0625000000000002,78.16666666666667,18.379166666666666,0.6125,22.287499999999998,26.6,18.5,1.0,2.7000000000000006,2018-05-02
2018-05-03,2018,5,3,3,0,0,0,1,0,0,0,0,2.3000000000000003,78.5,20.483333333333327,0.5245833333333334,22.704166666666666,27.5,17.2,12.5,2.9,2018-05-03
2018-05-04,2018,5,4,4,0,0,0,0,1,0,0,0,1.6874999999999998,55.0,10.7875,1.1304166666666668,19.037499999999998,25.1,15.2,0.0,7.2,2018-05-04
2018-05-05,2018,5,5,5,0,0,0,0,0,1,0,0,1.1499999999999997,53.5,10.720833333333333,1.1474999999999997,20.08333333333333,23.7,14.2,0.0,12.6,2018-05-05
2018-05-06,2018,5,6,6,0,0,0,0,0,0,1,0,1.8083333333333333,54.541666666666664,13.208333333333336,1.0366666666666668,22.762500000000003,28.4,17.1,0.0,9.4,2018-05-06
2018-05-07,2018,5,7,0,1,0,0,0,0,0,0,1,1.8541666666666667,82.125,16.891666666666666,0.32958333333333334,19.029166666666665,22.9,14.8,23.0,0.9,2018-05-07
2018-05-08,2018,5,8,1,0,1,0,0,0,0,0,1,1.7125000000000001,91.66666666666667,13.691666666666668,0.10208333333333335,13.545833333333334,14.8,12.3,8.0,0.0,2018-05-08
2018-05-09,2018,5,9,2,0,0,1,0,0,0,0,1,2.608333333333334,91.04166666666667,12.733333333333333,0.2754166666666666,12.362500000000002,14.4,10.4,31.5,0.0,2018-05-09
2018-05-10,2018,5,10,3,0,0,0,1,0,0,0,1,0.7416666666666666,84.5,12.004166666666668,0.4116666666666666,13.070833333333333,15.5,11.7,5.0,2.9,2018-05-10
2018-05-11,2018,5,11,4,0,0,0,0,1,0,0,1,1.3791666666666664,63.458333333333336,11.637500000000001,1.11375,17.370833333333334,22.6,10.5,0.0,11.9,2018-05-11
2018-05-12,2018,5,12,5,0,0,0,0,0,1,0,0,0.7541666666666668,72.91666666666667,15.420833333333333,0.9520833333333335,21.054166666666664,26.5,14.7,0.0,9.200000000000001,2018-05-12
2018-05-13,2018,5,13,6,0,0,0,0,0,0,1,0,1.2375,83.54166666666667,17.10833333333333,0.2758333333333333,18.566666666666666,23.1,14.9,40.5,0.2,2018-05-13
2018-05-14,2018,5,14,0,1,0,0,0,0,0,0,1,2.3958333333333335,66.29166666666667,15.510416667499998,1.147916666666667,22.204166666666666,28.7,15.8,0.0,10.4,2018-05-14
2018-05-15,2018,5,15,1,0,1,0,0,0,0,0,1,1.2625000000000002,56.375,14.599999999999996,1.1429166666666666,24.249999999999996,30.7,18.1,0.0,12.5,2018-05-15
2018-05-16,2018,5,16,2,0,0,1,0,0,0,0,1,1.2666666666666668,59.166666666666664,16.945833333333333,1.0858333333333332,24.804166666666664,29.4,20.5,0.0,11.600000000000001,2018-05-16
2018-05-17,2018,5,17,3,0,0,0,1,0,0,0,1,1.0458333333333332,69.91666666666667,20.783333333333335,0.8145833333333333,25.737500000000008,29.6,22.0,0.0,5.9,2018-05-17
2018-05-18,2018,5,18,4,0,0,0,0,1,0,0,1,1.0083333333333333,81.79166666666667,23.36666666666667,1.00875,26.004166666666663,29.6,23.1,0.0,7.7,2018-05-18
2018-05-19,2018,5,19,5,0,0,0,0,0,1,0,0,2.733333333333333,70.95833333333333,18.97916666666667,0.5670833333333333,23.07916666666667,28.6,16.0,0.0,3.2999999999999994,2018-05-19
2018-05-20,2018,5,20,6,0,0,0,0,0,0,1,0,2.2625,50.333333333333336,9.500000000000002,1.1654166666666665,18.666666666666668,22.5,14.4,0.0,12.4,2018-05-20
2018-05-21,2018,5,21,0,1,0,0,0,0,0,0,1,0.9249999999999999,48.416666666666664,10.783333333333331,1.1162500000000002,22.904166666666665,29.7,17.0,0.0,10.5,2018-05-21
2018-05-22,2018,5,22,1,0,1,0,0,0,0,0,1,1.1874999999999998,54.791666666666664,13.108333333333334,1.1945833333333333,23.245833333333334,29.2,17.9,0.0,13.200000000000001,2018-05-22
2018-05-23,2018,5,23,2,0,0,1,0,0,0,0,1,0.5958333333333333,83.45833333333333,17.849999999999998,0.3779166666666666,20.041666666666668,23.1,17.5,4.0,0.4,2018-05-23
2018-05-24,2018,5,24,3,0,0,0,1,0,0,0,1,1.3374999999999997,82.16666666666667,19.600000000000005,0.8762500000000001,21.904166666666665,26.1,16.2,3.5,8.600000000000001,2018-05-24
2018-05-25,2018,5,25,4,0,0,0,0,1,0,0,1,1.1333333333333335,72.83333333333333,19.862500000000004,0.9045833333333334,23.983333333333334,26.7,19.9,0.0,9.899999999999999,2018-05-25
2018-05-26,2018,5,26,5,0,0,0,0,0,1,0,0,1.4291666666666665,63.375,16.079166666666666,0.6716666666666667,22.645833333333332,26.1,19.4,0.0,2.5000000000000004,2018-05-26
2018-05-27,2018,5,27,6,0,0,0,0,0,0,1,0,0.9333333333333336,71.70833333333333,17.962500000000002,1.10875,23.400000000000002,28.3,18.5,0.0,12.4,2018-05-27
2018-05-28,2018,5,28,0,1,0,0,0,0,0,0,1,1.0041666666666669,76.5,19.537500000000005,0.42166666666666663,22.641666666666666,26.3,20.2,0.0,0.8,2018-05-28
2018-05-29,2018,5,29,1,0,1,0,0,0,0,0,1,1.1291666666666667,72.41666666666667,20.091666666666665,0.7600000000000001,24.058333333333337,28.3,21.1,0.0,3.3,2018-05-29
2018-05-30,2018,5,30,2,0,0,1,0,0,0,0,1,0.8166666666666665,85.16666666666667,21.337499999999995,0.405,21.733333333333334,25.5,18.3,12.0,0.1,2018-05-30
2018-05-31,2018,5,31,3,0,0,0,1,0,0,0,1,1.0125,87.95833333333333,19.85833333333333,0.33708333333333335,20.491666666666664,23.1,17.6,0.0,1.7,2018-05-31
2018-06-01,2018,6,1,4,0,0,0,0,1,0,0,1,2.0125,57.25,14.524999999999997,1.0658333333333334,23.41250000000001,28.9,18.0,0.0,10.0,2018-06-01
2018-06-02,2018,6,2,5,0,0,0,0,0,1,0,0,0.7958333333333334,64.41666666666667,16.733333333333334,1.0695833333333333,24.14166666666667,30.6,20.4,0.0,9.999999999999998,2018-06-02
2018-06-03,2018,6,3,6,0,0,0,0,0,0,1,0,0.8583333333333333,68.20833333333333,17.770833333333332,1.0441666666666667,24.983333333333334,30.8,20.3,0.0,12.3,2018-06-03
2018-06-04,2018,6,4,0,1,0,0,0,0,0,0,1,0.7208333333333333,64.20833333333333,17.8,1.2375000000000003,25.962500000000006,31.5,21.2,0.0,12.9,2018-06-04
2018-06-05,2018,6,5,1,0,1,0,0,0,0,0,1,1.0208333333333333,69.04166666666667,18.916666666666664,0.7883333333333332,25.549999999999997,30.7,20.9,0.0,7.4,2018-06-05
2018-06-06,2018,6,6,2,0,0,1,0,0,0,0,1,0.6666666666666666,91.29166666666667,21.816666666666666,0.25333333333333335,23.070833333333336,27.6,20.2,11.5,0.0,2018-06-06
2018-06-07,2018,6,7,3,0,0,0,1,0,0,0,1,1.0333333333333334,81.75,21.354166666666668,0.9487500000000003,23.808333333333337,27.9,19.9,2.0,9.3,2018-06-07
2018-06-08,2018,6,8,4,0,0,0,0,1,0,0,1,1.3041666666666665,78.75,22.766666666666666,0.88875,25.033333333333335,28.7,21.0,1.0,8.6,2018-06-08
2018-06-09,2018,6,9,5,0,0,0,0,0,1,0,0,1.0833333333333335,75.04166666666667,23.97916666666667,0.9649999999999999,28.224999999999998,34.4,22.7,2.0,8.299999999999999,2018-06-09
2018-06-10,2018,6,10,6,0,0,0,0,0,0,1,0,1.7916666666666667,90.125,21.137500000000003,0.08708333333333333,20.508333333333336,22.8,18.5,12.0,0.0,2018-06-10
2018-06-11,2018,6,11,0,1,0,0,0,0,0,0,1,2.7249999999999996,99.5,21.75833333333333,0.12999999999999998,19.425,20.4,17.7,31.0,0.0,2018-06-11
2018-06-12,2018,6,12,1,0,1,0,0,0,0,0,1,0.7791666666666668,90.45833333333333,21.79166666666667,0.4970833333333334,22.79583333333333,27.8,19.9,1.0,0.6,2018-06-12
2018-06-13,2018,6,13,2,0,0,1,0,0,0,0,1,1.1624999999999996,78.41666666666667,19.866666666666664,0.8833333333333333,21.59583333333333,28.4,0.0,0.0,4.3,2018-06-13
2018-06-14,2018,6,14,3,0,0,0,1,0,0,0,1,1.2708333333333333,71.0,17.320833333333333,0.6258333333333334,21.52083333333334,24.8,19.4,0.0,0.1,2018-06-14
2018-06-15,2018,6,15,4,0,0,0,0,1,0,0,1,1.5375000000000003,92.04166666666667,18.71666666666667,0.11708333333333332,18.14166666666667,20.8,16.0,12.5,0.0,2018-06-15
2018-06-16,2018,6,16,5,0,0,0,0,0,1,0,0,1.3291666666666668,86.54166666666667,15.537500000000003,0.285,16.404166666666665,18.6,14.7,1.5,0.0,2018-06-16
2018-06-17,2018,6,17,6,0,0,0,0,0,0,1,0,0.6208333333333333,77.08333333333333,16.437499999999996,0.5820833333333333,19.437500000000004,22.5,16.0,0.0,0.4,2018-06-17
2018-06-18,2018,6,18,0,1,0,0,0,0,0,0,1,1.0000000000000002,92.29166666666667,20.720833333333335,0.17333333333333334,19.666666666666668,20.9,18.4,0.5,0.0,2018-06-18
2018-06-19,2018,6,19,1,0,1,0,0,0,0,0,1,1.3499999999999999,77.91666666666667,20.895833333333332,0.9741666666666667,23.64583333333333,28.4,18.2,0.0,6.6,2018-06-19
2018-06-20,2018,6,20,2,0,0,1,0,0,0,0,1,0.85,97.5,24.045833333333334,0.155,21.216666666666665,22.3,19.7,20.0,0.0,2018-06-20
2018-06-21,2018,6,21,3,0,0,0,1,0,0,0,1,0.7291666666666669,95.33333333333333,23.870833333333334,0.33666666666666667,22.137500000000003,24.4,19.4,2.0,0.1,2018-06-21
2018-06-22,2018,6,22,4,0,0,0,0,1,0,0,1,0.9750000000000001,78.95454545454545,22.52916666666667,0.9554166666666667,25.304166666666664,30.0,20.7,0.0,12.0,2018-06-22
2018-06-23,2018,6,23,5,0,0,0,0,0,1,0,0,0.7624999999999998,94.58333333333333,23.066666666666663,0.2004166666666667,21.783333333333342,24.2,19.4,15.0,0.0,2018-06-23
2018-06-24,2018,6,24,6,0,0,0,0,0,0,1,0,0.9499999999999998,91.33333333333333,22.895833333333332,0.5754166666666667,22.675,26.9,19.5,1.0,4.5,2018-06-24
2018-06-25,2018,6,25,0,1,0,0,0,0,0,0,1,0.9583333333333334,71.75,23.100000000000005,1.1529166666666668,28.616666666666664,35.4,21.8,0.0,12.899999999999999,2018-06-25
2018-06-26,2018,6,26,1,0,1,0,0,0,0,0,1,1.583333333333333,75.25,24.666666666666668,1.0600000000000003,27.466666666666658,32.8,23.4,0.0,10.500000000000002,2018-06-26
2018-06-27,2018,6,27,2,0,0,1,0,0,0,0,1,2.9499999999999997,70.79166666666667,26.09166666666667,0.9695833333333334,28.045833333333334,31.8,25.3,0.0,3.2000000000000006,2018-06-27
2018-06-28,2018,6,28,3,0,0,0,1,0,0,0,1,2.695833333333333,77.125,28.004166666666663,0.7287500000000001,28.245833333333334,32.6,26.1,0.0,4.8,2018-06-28
2018-06-29,2018,6,29,4,0,0,0,0,1,0,0,1,2.3874999999999997,72.375,27.50833333333333,1.1829166666666666,28.95,32.6,25.7,0.0,12.8,2018-06-29
2018-06-30,2018,6,30,5,0,0,0,0,0,1,0,0,2.2166666666666663,73.75,28.487499999999994,1.187916666666667,29.35416666666666,33.6,25.3,0.0,12.9,2018-06-30
2018-07-01,2018,7,1,6,0,0,0,0,0,0,1,0,1.9791666666666667,75.83333333333333,28.704166666666662,1.1745833333333333,28.950000000000003,32.0,25.9,0.0,13.2,2018-07-01
2018-07-02,2018,7,2,0,1,0,0,0,0,0,0,1,1.1250000000000002,70.125,27.504166666666666,1.2129166666666664,30.2,34.3,25.9,0.0,13.3,2018-07-02
2018-07-03,2018,7,3,1,0,1,0,0,0,0,0,1,1.4999999999999998,69.41666666666667,26.650000000000006,1.0954166666666665,29.32083333333333,33.5,26.4,0.0,11.7,2018-07-03
2018-07-04,2018,7,4,2,0,0,1,0,0,0,0,1,2.6625,74.54166666666667,27.43749999999999,0.6533333333333332,28.01666666666667,31.1,25.8,0.0,4.5,2018-07-04
2018-07-05,2018,7,5,3,0,0,0,1,0,0,0,1,2.1583333333333328,77.70833333333333,27.408333333333335,0.29,26.883333333333326,27.7,25.6,7.0,0.0,2018-07-05
2018-07-06,2018,7,6,4,0,0,0,0,1,0,0,1,1.2958333333333332,98.58333333333333,26.14166666666667,0.12208333333333332,21.950000000000003,25.6,19.5,49.5,0.0,2018-07-06
2018-07-07,2018,7,7,5,0,0,0,0,0,1,0,0,1.3416666666666668,86.58333333333333,26.895833333333332,0.6733333333333332,25.41666666666667,29.8,19.8,0.5,1.9,2018-07-07
2018-07-08,2018,7,8,6,0,0,0,0,0,0,1,0,1.4249999999999996,79.20833333333333,28.579166666666666,0.8775,28.45833333333334,32.8,24.8,0.0,7.599999999999999,2018-07-08
2018-07-09,2018,7,9,0,1,0,0,0,0,0,0,1,1.0750000000000002,85.5,30.80416666666666,0.7591666666666668,28.816666666666666,32.1,26.0,0.5,8.5,2018-07-09
2018-07-10,2018,7,10,1,0,1,0,0,0,0,0,1,1.3125,78.20833333333333,30.05833333333334,1.145416666666667,30.216666666666672,35.0,26.4,0.0,11.2,2018-07-10
2018-07-11,2018,7,11,2,0,0,1,0,0,0,0,1,0.9624999999999999,75.125,29.770833333333332,0.7658333333333331,31.55416666666667,37.5,27.6,0.0,8.2,2018-07-11
2018-07-12,2018,7,12,3,0,0,0,1,0,0,0,1,1.0708333333333335,83.0,29.045833333333324,0.6179166666666668,27.587499999999995,31.0,23.2,34.5,1.2000000000000002,2018-07-12
2018-07-13,2018,7,13,4,0,0,0,0,1,0,0,1,1.0999999999999999,74.95833333333333,29.825,0.94875,31.004166666666674,37.3,25.9,0.0,9.0,2018-07-13
2018-07-14,2018,7,14,5,0,0,0,0,0,1,0,0,1.1583333333333332,69.54166666666667,29.258333333333336,0.9216666666666665,32.4,37.9,28.3,0.0,10.100000000000001,2018-07-14
2018-07-15,2018,7,15,6,0,0,0,0,0,0,1,0,1.2458333333333333,78.16666666666667,32.15416666666666,1.0983333333333332,31.358333333333338,35.6,28.3,0.0,10.4,2018-07-15
2018-07-16,2018,7,16,0,1,0,0,0,0,0,0,0,0.9166666666666666,77.41666666666667,32.516666666666666,1.0012500000000002,31.775000000000002,37.2,28.0,0.0,11.2,2018-07-16
2018-07-17,2018,7,17,1,0,1,0,0,0,0,0,1,1.0374999999999999,77.79166666666667,32.69583333333333,1.0250000000000001,31.629166666666666,37.1,28.3,0.0,9.600000000000001,2018-07-17
2018-07-18,2018,7,18,2,0,0,1,0,0,0,0,1,1.0541666666666667,75.08333333333333,32.53333333333334,1.0270833333333333,32.266666666666666,38.0,28.3,0.0,10.799999999999999,2018-07-18
2018-07-19,2018,7,19,3,0,0,0,1,0,0,0,1,1.05,77.45833333333333,32.425000000000004,1.1216666666666668,31.337500000000002,35.8,28.1,0.0,8.2,2018-07-19
2018-07-20,2018,7,20,4,0,0,0,0,1,0,0,1,1.4541666666666664,75.41666666666667,31.633333333333336,1.1095833333333331,30.99583333333334,35.4,27.6,0.0,10.299999999999999,2018-07-20
2018-07-21,2018,7,21,5,0,0,0,0,0,1,0,0,0.9958333333333336,72.04166666666667,31.208333333333343,1.0687499999999999,32.204166666666666,37.9,28.2,0.0,11.600000000000001,2018-07-21
2018-07-22,2018,7,22,6,0,0,0,0,0,0,1,0,0.7208333333333332,73.04166666666667,32.479166666666664,0.8908333333333335,33.520833333333336,38.1,29.2,0.0,9.099999999999998,2018-07-22
2018-07-23,2018,7,23,0,1,0,0,0,0,0,0,1,1.4291666666666665,59.833333333333336,28.212500000000002,0.8875000000000002,34.383333333333326,40.4,30.3,0.0,10.8,2018-07-23
2018-07-24,2018,7,24,1,0,1,0,0,0,0,0,1,1.2666666666666668,74.66666666666667,31.22083333333333,0.9016666666666665,31.554166666666664,35.8,27.6,3.5,8.2,2018-07-24
2018-07-25,2018,7,25,2,0,0,1,0,0,0,0,1,1.1541666666666666,82.20833333333333,31.079166666666666,0.5370833333333334,29.720833333333335,33.1,27.0,0.0,3.9000000000000004,2018-07-25
2018-07-26,2018,7,26,3,0,0,0,1,0,0,0,1,1.2625,68.0,23.491666666666664,0.62,27.512500000000003,29.6,25.6,0.0,2.6,2018-07-26
2018-07-27,2018,7,27,4,0,0,0,0,1,0,0,1,1.6375,69.08333333333333,22.337500000000006,0.5925,26.3875,29.4,24.1,0.0,4.8,2018-07-27
2018-07-28,2018,7,28,5,0,0,0,0,0,1,0,0,2.9625,95.0,28.28750000000001,0.22958333333333333,24.3625,28.8,20.8,55.0,0.0,2018-07-28
2018-07-29,2018,7,29,6,0,0,0,0,0,0,1,0,1.3166666666666669,84.95833333333333,31.76249999999999,0.8104166666666668,28.77916666666667,32.0,25.7,12.0,6.299999999999999,2018-07-29
2018-07-30,2018,7,30,0,1,0,0,0,0,0,0,1,1.0208333333333333,81.70833333333333,30.537499999999998,0.5716666666666667,29.187499999999996,32.1,26.5,0.0,3.2,2018-07-30
2018-07-31,2018,7,31,1,0,1,0,0,0,0,0,1,0.8166666666666665,79.16666666666667,30.087500000000002,0.7945833333333332,30.650000000000002,34.9,27.0,0.0,8.6,2018-07-31
2018-08-01,2018,8,1,2,0,0,1,0,0,0,0,1,0.8125,73.66666666666667,30.933333333333334,1.0683333333333331,32.4875,37.6,27.4,0.0,10.2,2018-08-01
2018-08-02,2018,8,2,3,0,0,0,1,0,0,0,1,1.0125000000000002,70.25,31.149999999999995,0.9125,34.04583333333333,40.0,29.2,0.0,9.6,2018-08-02
2018-08-03,2018,8,3,4,0,0,0,0,1,0,0,1,1.0250000000000001,74.16666666666667,31.99166666666667,0.7075000000000001,32.74583333333333,38.4,29.3,5.5,8.1,2018-08-03
2018-08-04,2018,8,4,5,0,0,0,0,0,1,0,0,1.0791666666666668,71.5,29.829166666666666,1.0141666666666667,31.48333333333333,35.7,28.4,0.0,10.299999999999999,2018-08-04
2018-08-05,2018,8,5,6,0,0,0,0,0,0,1,0,1.0666666666666667,77.29166666666667,33.25,1.00375,32.09583333333334,37.3,28.0,0.0,10.0,2018-08-05
2018-08-06,2018,8,6,0,1,0,0,0,0,0,0,1,1.5999999999999999,80.625,31.904166666666672,0.7870833333333335,30.058333333333337,34.6,25.4,0.0,8.0,2018-08-06
2018-08-07,2018,8,7,1,0,1,0,0,0,0,0,1,2.5166666666666666,92.95833333333333,25.091666666666658,0.14791666666666664,22.654166666666665,24.4,21.5,7.5,0.0,2018-08-07
2018-08-08,2018,8,8,2,0,0,1,0,0,0,0,1,4.187500000000001,94.625,27.616666666666664,0.22541666666666668,23.945833333333336,25.3,22.3,17.0,0.0,2018-08-08
2018-08-09,2018,8,9,3,0,0,0,1,0,0,0,1,2.4208333333333334,86.0,31.025000000000002,0.3741666666666667,28.004166666666666,32.1,23.9,4.0,3.5999999999999996,2018-08-09
2018-08-10,2018,8,10,4,0,0,0,0,1,0,0,1,1.0541666666666665,76.375,31.900000000000002,0.9666666666666665,31.116666666666664,37.0,27.8,0.0,9.200000000000001,2018-08-10
2018-08-11,2018,8,11,5,0,0,0,0,0,1,0,0,0.8541666666666665,84.41666666666667,33.112500000000004,0.7195833333333334,30.545833333333334,35.2,27.3,19.5,5.2,2018-08-11
2018-08-12,2018,8,12,6,0,0,0,0,0,0,1,0,0.9708333333333333,85.375,31.629166666666666,0.3975,28.8625,32.0,26.6,2.5,0.5,2018-08-12
2018-08-13,2018,8,13,0,1,0,0,0,0,0,0,1,0.6625000000000001,90.625,33.208333333333336,0.5975,28.762500000000003,34.4,25.4,14.5,4.3,2018-08-13
2018-08-14,2018,8,14,1,0,1,0,0,0,0,0,1,1.1875000000000002,80.29166666666667,31.0625,0.9862499999999997,30.15416666666667,34.9,25.8,0.0,11.400000000000002,2018-08-14
2018-08-15,2018,8,15,2,0,0,1,0,0,0,0,1,2.1666666666666665,72.25,30.033333333333335,0.9879166666666666,30.441666666666674,34.8,27.6,0.0,11.8,2018-08-15
2018-08-16,2018,8,16,3,0,0,0,1,0,0,0,1,2.3041666666666667,72.125,29.08333333333333,0.7533333333333333,29.620833333333326,32.9,27.1,0.0,4.8999999999999995,2018-08-16
2018-08-17,2018,8,17,4,0,0,0,0,1,0,0,1,3.741666666666667,45.208333333333336,15.616666666666667,1.0754166666666667,26.8625,30.6,22.6,0.0,11.4,2018-08-17
2018-08-18,2018,8,18,5,0,0,0,0,0,1,0,0,1.0999999999999999,56.083333333333336,15.41666666666667,1.039583333333333,24.541666666666668,29.9,19.8,0.0,11.6,2018-08-18
2018-08-19,2018,8,19,6,0,0,0,0,0,0,1,0,0.6583333333333333,66.08333333333333,18.641666666666666,0.9037499999999999,25.4375,29.0,20.7,0.0,8.9,2018-08-19
2018-08-20,2018,8,20,0,1,0,0,0,0,0,0,1,0.7625000000000001,73.66666666666667,22.833333333333332,0.4591666666666667,25.99166666666667,29.4,22.9,1.5,0.0,2018-08-20
2018-08-21,2018,8,21,1,0,1,0,0,0,0,0,1,1.1416666666666668,80.375,30.174999999999997,0.8979166666666668,29.19166666666666,33.6,25.6,0.0,8.4,2018-08-21
2018-08-22,2018,8,22,2,0,0,1,0,0,0,0,1,1.8041666666666663,75.5,31.279166666666665,1.0362499999999997,30.55,35.2,27.1,0.0,12.200000000000001,2018-08-22
2018-08-23,2018,8,23,3,0,0,0,1,0,0,0,1,1.6875,78.125,31.724999999999998,0.7545833333333333,30.058333333333326,33.5,27.4,0.0,7.599999999999999,2018-08-23
2018-08-24,2018,8,24,4,0,0,0,0,1,0,0,1,2.8249999999999997,83.83333333333333,32.112500000000004,0.48208333333333336,28.45833333333334,30.3,26.3,17.0,5.0,2018-08-24
2018-08-25,2018,8,25,5,0,0,0,0,0,1,0,0,1.8041666666666671,70.29166666666667,31.370833333333334,1.0216666666666667,32.25000000000001,36.6,28.0,0.0,10.9,2018-08-25
2018-08-26,2018,8,26,6,0,0,0,0,0,0,1,0,0.7875000000000001,72.08333333333333,31.8125,0.9904166666666665,33.29583333333333,38.5,28.9,0.0,11.6,2018-08-26
2018-08-27,2018,8,27,0,1,0,0,0,0,0,0,1,1.1875,73.08333333333333,29.55,0.9416666666666668,30.929166666666664,37.0,25.3,75.0,8.0,2018-08-27
2018-08-28,2018,8,28,1,0,1,0,0,0,0,0,1,1.1083333333333332,85.04166666666667,29.345833333333328,0.5379166666666667,27.883333333333336,31.5,25.2,1.5,1.2,2018-08-28
2018-08-29,2018,8,29,2,0,0,1,0,0,0,0,1,0.9541666666666669,86.04166666666667,29.162499999999998,0.24875,27.19166666666666,29.4,25.1,0.0,0.4,2018-08-29
2018-08-30,2018,8,30,3,0,0,0,1,0,0,0,1,0.9833333333333335,77.5,30.016666666666666,0.7958333333333333,30.02083333333333,35.2,26.3,0.0,6.8,2018-08-30
2018-08-31,2018,8,31,4,0,0,0,0,1,0,0,1,0.9958333333333335,76.08333333333333,29.808333333333334,0.8825,30.245833333333326,35.9,26.5,2.5,9.1,2018-08-31
2018-09-01,2018,9,1,5,0,0,0,0,0,1,0,0,1.375,86.0,28.825000000000003,0.4004166666666667,26.941666666666666,31.8,21.9,18.0,1.0999999999999999,2018-09-01
2018-09-02,2018,9,2,6,0,0,0,0,0,0,1,0,1.0458333333333332,95.08333333333333,25.229166666666668,0.1775,22.566666666666666,23.8,21.4,15.5,0.0,2018-09-02
2018-09-03,2018,9,3,0,1,0,0,0,0,0,0,1,0.6583333333333331,95.625,27.787499999999994,0.2508333333333333,24.612499999999997,27.3,22.4,2.5,2.0,2018-09-03
